,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
mean,0.6752199999999999,0.6890799999999999,5.26,-6.143160000000002,0.6,0.11321000000000002,0.22119920000000004,0.10486227339999997,0.16800800000000005,0.467946,122.22300000000003,4.02
std,0.1375089295801757,0.1485850048742113,3.5387649177159464,2.1162257639679263,0.4948716593053935,0.10167480624269609,0.2225616485824885,0.2580436374930295,0.14669486704151077,0.24258018847551488,26.925346108476013,0.2466096643090295
min,0.272,0.23800000000000002,0.0,-12.148,0.0,0.0345,0.00182,0.0,0.0372,0.0349,76.854,3.0
max,0.853,0.9640000000000001,11.0,-1.746,1.0,0.53,0.89,0.9059999999999999,0.9129999999999999,0.96,182.14,5.0
