date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
2020-01-23,0.71102,0.5805399999999998,5.88,-7.851699999999997,0.48,0.13620399999999996,0.28893040000000003,0.14454078720000002,0.16352200000000003,0.4765939999999999,121.07780000000004,3.9
2020-01-16,0.7019,0.5801439999999998,5.44,-7.897620000000002,0.52,0.133938,0.3162414,0.1162462954,0.18614200000000003,0.4691940000000001,117.46509999999996,3.9
2020-01-09,0.6892400000000001,0.551554,5.46,-7.879500000000002,0.56,0.12096200000000001,0.3039082000000001,0.07474167179999998,0.16222600000000004,0.45085000000000003,115.98986000000001,3.86
2020-01-02,0.6898199999999999,0.5384299999999999,5.8,-8.75612,0.48,0.134962,0.2993915999999999,0.07388222,0.15086599999999997,0.4575399999999999,118.46045999999998,3.96
2019-12-26,0.61838,0.4864997999999999,5.16,-9.770659999999998,0.68,0.126476,0.38238939999999993,0.11695970060000001,0.15576400000000004,0.43372,114.9058,3.86
2019-12-19,0.69168,0.585674,5.36,-7.2019400000000005,0.6,0.13033,0.292758,0.05706308140000001,0.17183200000000004,0.47321999999999986,122.01824000000002,3.96
2019-12-12,0.7012600000000002,0.5830619999999999,4.52,-8.10136,0.54,0.142536,0.25990559999999996,0.1094607916,0.154492,0.48619999999999997,122.96476000000003,3.92
2019-12-05,0.7180799999999999,0.5948480000000002,5.16,-7.6495999999999995,0.52,0.14637999999999995,0.29116319999999996,0.0471263476,0.15921,0.5113199999999999,124.17362000000001,4.0
2019-11-28,0.6838399999999999,0.5616999999999999,5.44,-8.353639999999999,0.5,0.136472,0.293308206,0.058747997399999995,0.14753199999999997,0.46617000000000003,125.35319999999997,3.96
2019-11-21,0.7245400000000002,0.551087,5.7,-8.641539999999999,0.4,0.128416,0.3616603660000001,0.1060543496,0.13554599999999997,0.45642800000000006,120.64504000000001,4.0
2019-11-14,0.73748,0.5880020000000001,5.96,-7.613419999999999,0.5,0.12620600000000004,0.29766380000000003,0.09137791540000002,0.15498,0.47506399999999993,117.65771999999997,3.9
2019-11-07,0.7004399999999998,0.5714619999999999,6.32,-7.7988800000000005,0.34,0.116298,0.26751020000000003,0.0590144168,0.15828799999999998,0.48173399999999994,121.10022000000005,3.86
2019-10-31,0.7095200000000002,0.5855280000000003,5.92,-8.192620000000002,0.4,0.13507199999999994,0.25136372000000007,0.1248518404,0.168412,0.47840599999999994,117.84905999999995,3.86
2019-10-24,0.7412799999999998,0.6207600000000002,5.72,-6.678719999999999,0.44,0.14791600000000002,0.27988440000000003,0.039378424599999996,0.15700399999999998,0.5115859999999999,123.88279999999997,3.96
2019-10-17,0.74066,0.65278,5.24,-6.658419999999999,0.44,0.14420599999999997,0.27861216,0.05422551540000001,0.19337199999999996,0.52468,120.91744,3.86
2019-10-10,0.7566599999999998,0.649,5.54,-6.748940000000004,0.38,0.150614,0.22273702799999998,0.040483179200000004,0.19704799999999995,0.53872,121.04986000000001,3.98
2019-10-03,0.7132999999999999,0.6206920000000001,5.52,-7.570919999999998,0.38,0.15034199999999998,0.2970474,0.0660135038,0.18426799999999996,0.521546,113.83758000000003,3.8
2019-09-26,0.75278,0.6598400000000001,5.48,-6.190099999999998,0.56,0.125318,0.19365323999999998,0.023116966800000003,0.14917200000000003,0.54072,112.89443999999995,3.92
2019-09-19,0.7302599999999999,0.6571383999999999,5.76,-6.642120000000001,0.44,0.14113599999999998,0.2573278,0.045383512800000005,0.17714799999999997,0.5738400000000001,121.87788000000005,3.84
2019-09-12,0.75366,0.6653,5.68,-6.192540000000001,0.52,0.1566279999999999,0.2098732,0.028960427799999997,0.18106199999999997,0.56688,128.60578000000004,4.0
2019-09-05,0.72914,0.62842,5.82,-7.471019999999998,0.46,0.16424400000000003,0.22654288000000006,0.08011842279999999,0.15319,0.52518,120.10620000000003,3.92
2019-08-29,0.7183800000000001,0.66046,5.66,-6.8045800000000005,0.48,0.144724,0.23348700000000006,0.0728496362,0.16822599999999993,0.5360999999999999,127.23842000000002,3.96
2019-08-22,0.71568,0.607404,5.28,-7.72114,0.54,0.17707199999999998,0.26966260000000003,0.0643260798,0.1419239999999999,0.56136,123.12688000000001,3.94
2019-08-15,0.7297199999999998,0.64786,5.68,-6.485460000000002,0.46,0.15392599999999995,0.21262,0.0094727904,0.14835600000000004,0.5187559999999999,122.69184,4.02
2019-08-08,0.74316,0.6237399999999999,6.28,-7.2609,0.54,0.150854,0.2328494600000001,0.040896267800000004,0.146196,0.54684,121.39182000000001,3.98
2019-08-01,0.7175600000000002,0.6375600000000001,5.04,-6.760619999999998,0.56,0.13385999999999998,0.22766131999999994,0.0354603622,0.16200799999999999,0.5635000000000001,120.44590000000004,4.0
2019-07-25,0.74578,0.6636200000000001,5.74,-6.515679999999999,0.48,0.16049999999999998,0.20982652,0.000161703,0.14885999999999996,0.58648,123.33614000000003,4.0
2019-07-18,0.7724,0.6618400000000001,5.2,-6.606719999999999,0.52,0.15383000000000005,0.21051174,0.019490650400000004,0.150516,0.5774000000000004,121.83452,4.0
2019-07-11,0.7673400000000002,0.66554,5.9,-6.015640000000002,0.4,0.136628,0.19645186000000003,0.022802850799999996,0.152278,0.54824,123.65469999999996,4.02
2019-07-04,0.76278,0.67132,5.48,-6.049219999999999,0.46,0.13919199999999995,0.18157846000000002,0.009354834000000001,0.15935200000000005,0.5373399999999999,117.19605999999997,4.0
2019-06-27,0.7448,0.6625000000000001,5.68,-6.532199999999998,0.46,0.12192200000000003,0.22654686,0.018029627800000003,0.15752399999999997,0.5211799999999999,121.55589999999997,3.98
