,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
mean,0.7169199999999999,0.6697399999999998,6.22,-5.946420000000002,0.52,0.11975599999999999,0.26859975599999986,0.0699033364,0.13920599999999997,0.512808,122.46777999999999,4.0
std,0.11590334467185341,0.15656032416305488,3.570228369760806,2.3533771746412535,0.5046720495044485,0.10478657641090469,0.214000098897453,0.21866103188030156,0.08367548688906716,0.21937238477073634,26.19831851224387,0.0
min,0.414,0.261,0.0,-11.833,0.0,0.031,5.7799999999999995e-05,0.0,0.0437,0.0454,79.992,4.0
max,0.937,0.9790000000000001,11.0,-0.787,1.0,0.461,0.838,0.91,0.392,0.9009999999999999,190.03599999999997,4.0
