,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
mean,0.62194,0.6028519999999999,4.56,-6.863199999999999,0.76,0.06813600000000002,0.3092926,0.003446942600000001,0.15959,0.43109800000000015,117.59515999999999,3.96
std,0.12039313323695933,0.18027233733483142,3.1438959322237534,2.797590909686258,0.4314191105869,0.06251118025715766,0.26060585695025257,0.01790426646327011,0.10692597716100954,0.24293825241347702,31.050275140494456,0.19794866372215753
min,0.38,0.0556,0.0,-19.916,0.0,0.0238,0.00413,0.0,0.0431,0.0499,73.958,3.0
max,0.895,0.945,11.0,-1.746,1.0,0.268,0.924,0.126,0.531,0.96,180.239,4.0
