,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
mean,0.6858799999999998,0.6925200000000001,4.86,-6.148500000000001,0.54,0.09763,0.16772007999999997,0.031722003400000004,0.20947799999999997,0.4761839999999997,114.50190000000002,3.94
std,0.14843477781607023,0.1215443548836458,3.481789359346304,2.1780792066892896,0.5034574339058886,0.07472857893874392,0.19187465056463188,0.11843385920372027,0.1621253726129811,0.2324536630235394,23.31617923179927,0.4242640687119289
min,0.305,0.312,0.0,-10.742,0.0,0.0256,0.000964,0.0,0.0643,0.0707,77.658,1.0
max,0.9570000000000001,0.9079999999999999,11.0,-1.401,1.0,0.313,0.826,0.7020000000000001,0.841,0.9009999999999999,187.933,4.0
