,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
mean,0.6379000000000001,0.68832,4.64,-5.78074,0.68,0.07524999999999998,0.20306402000000007,0.003363007,0.17166399999999996,0.514496,123.36496000000001,3.88
std,0.15986655787415519,0.1534745129409081,3.578621328423125,1.9193720998157235,0.47121207149916117,0.05665643775225822,0.22535053238903163,0.012117824993273888,0.11563015417745512,0.2455137694795989,26.197366573495945,0.4797958749641905
min,0.245,0.319,0.0,-12.005,0.0,0.027000000000000003,0.00041600000000000003,0.0,0.0693,0.0718,79.997,1.0
max,0.919,0.97,11.0,-2.5660000000000003,1.0,0.268,0.887,0.0747,0.5760000000000001,0.9670000000000001,172.87900000000002,4.0
