,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
mean,0.7183600000000004,0.69196,5.12,-5.760299999999997,0.66,0.11128199999999998,0.2555098,0.025449166400000004,0.17156799999999997,0.5977800000000001,115.39236000000002,3.98
std,0.14626447390439898,0.15371029734602715,3.6232807323344574,2.3549663306228705,0.47851812069840666,0.08904980191111131,0.2160636815280842,0.12982147298184019,0.10126565475349014,0.2123011232631036,26.921769458297387,0.14142135623730948
min,0.319,0.179,0.0,-11.945,0.0,0.0273,0.00629,0.0,0.04,0.158,62.078,3.0
max,0.9329999999999999,0.914,11.0,-1.694,1.0,0.45299999999999996,0.9329999999999999,0.87,0.413,0.9690000000000001,175.93,4.0
