,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
mean,0.658232,0.6711459999999998,5.54,-6.787879999999999,0.46,0.12425000000000001,0.2087583839999999,0.026672815599999997,0.16638600000000006,0.439766,124.33124000000005,3.94
std,0.1731876573817769,0.20232799317051547,3.609567784629724,3.354840667404857,0.5034574339058886,0.10530374385266535,0.2405612736800771,0.10547946554883766,0.11825915852698349,0.22719100712477014,25.39297667205944,0.23989793748209529
min,0.0866,0.0683,0.0,-18.162,0.0,0.0249,2.02e-05,0.0,0.0532,0.0383,76.485,3.0
max,0.91,0.986,11.0,-1.694,1.0,0.495,0.877,0.5489999999999999,0.682,0.9279999999999999,173.908,4.0
