,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
mean,0.6445600000000001,0.5744640000000001,5.8,-8.019919999999999,0.54,0.13115,0.330038404,0.08857639960000001,0.21163800000000002,0.4160920000000001,122.3709,3.9
std,0.17375447843296069,0.2435413167478268,4.010191099319486,3.7221190521485656,0.5034574339058886,0.1262232121509918,0.34907067731040325,0.24648768110688465,0.18210520943136368,0.21647967981182106,27.07640096230347,0.5439837932759934
min,0.13,0.0842,0.0,-19.49,0.0,0.0265,1.24e-05,0.0,0.0308,0.0676,57.86,1.0
max,0.95,0.9540000000000001,11.0,-3.1830000000000003,1.0,0.535,0.977,0.9390000000000001,0.799,0.943,183.93,5.0
