,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
mean,0.65378,0.6830200000000004,5.72,-6.339499999999998,0.52,0.09176000000000001,0.25415299999999996,0.0669969574,0.21502400000000002,0.5623360000000001,121.80308,3.86
std,0.13891787178776105,0.19440316722875536,3.6029466398762993,2.6951699976674073,0.5046720495044484,0.09335597660218088,0.2852708751005125,0.2024560745180367,0.1628310249232345,0.24857546364541014,26.957324512098975,0.49528388066742085
min,0.337,0.31,0.0,-13.647,0.0,0.0284,0.00312,0.0,0.0325,0.0395,77.176,1.0
max,0.9359999999999999,0.977,11.0,-2.573,1.0,0.47700000000000004,0.932,0.883,0.9390000000000001,0.961,176.172,4.0
