date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
2020-01-23,0.6667200000000001,0.59272,5.7,-8.188899999999999,0.32,0.12782399999999997,0.36476899999999995,0.0090459528,0.19150399999999998,0.46480799999999983,124.45062000000003,4.0
2020-01-16,0.6770600000000002,0.6089600000000002,5.26,-8.10384,0.22,0.12638200000000002,0.35602040000000007,0.006472297600000002,0.16255199999999997,0.5024679999999997,117.16387999999999,3.96
2020-01-09,0.6880199999999997,0.5922800000000001,5.34,-8.168859999999999,0.3,0.12880799999999998,0.3612640000000001,0.0160408026,0.162686,0.478466,120.79004,3.94
2020-01-02,0.68246,0.5847200000000002,5.26,-8.07614,0.26,0.12040799999999997,0.3958054,0.024909959800000003,0.17037399999999997,0.4628,123.63003999999994,3.96
2019-12-26,0.6867200000000002,0.5824600000000002,5.14,-8.18386,0.22,0.13457400000000005,0.3936654,0.028391289599999994,0.17625600000000002,0.44315999999999994,122.67751999999999,3.98
2019-12-19,0.6788200000000001,0.5804700000000002,5.78,-8.5087,0.16,0.15045000000000006,0.38379199999999986,0.0284201558,0.17659399999999997,0.44413800000000003,124.87076000000003,4.0
2019-12-12,0.6805,0.5933500000000002,5.2,-8.120420000000001,0.26,0.14376,0.3740279999999999,0.057021046199999995,0.18578400000000003,0.447398,124.07964000000001,3.98
2019-12-05,0.6776799999999998,0.5834499999999999,5.56,-8.485,0.26,0.139528,0.36980015999999993,0.0613363628,0.18741,0.46093799999999985,127.44986000000004,3.96
2019-11-28,0.6785799999999997,0.522282,5.56,-9.567239999999996,0.26,0.11220599999999994,0.39003434000000003,0.0628858888,0.14881600000000003,0.4315780000000001,124.67986,4.02
2019-11-21,0.6832199999999997,0.55391,5.08,-9.765159999999998,0.26,0.10822199999999997,0.3491541999999999,0.06261983180000001,0.16162600000000002,0.45021000000000005,121.2176,4.04
2019-11-14,0.6805600000000003,0.5166239999999999,5.3,-9.729240000000003,0.34,0.14049399999999998,0.35059380000000007,0.0249226904,0.15264,0.4748800000000001,122.89884,3.96
2019-11-07,0.66912,0.53704,5.32,-8.822859999999999,0.3,0.11325400000000001,0.3670028,0.0325413872,0.161934,0.4728500000000001,126.87542000000002,4.0
2019-10-31,0.6637800000000001,0.546022,5.42,-9.021740000000001,0.36,0.11435000000000002,0.3717328,0.0241535954,0.177168,0.466352,123.10126000000002,3.88
2019-10-24,0.6881,0.555,5.64,-8.58942,0.32,0.119976,0.37415275999999986,0.034595785,0.15235400000000004,0.54908,124.76029999999999,3.96
2019-10-17,0.6531199999999998,0.5384600000000002,5.7,-9.03752,0.32,0.10852000000000002,0.37263875999999996,0.03591150299999999,0.16163799999999998,0.49321999999999994,122.90708000000001,3.98
2019-10-10,0.6606199999999999,0.5636200000000001,5.64,-8.785540000000001,0.3,0.11964400000000003,0.3569933599999999,0.04318351979999999,0.17343399999999998,0.4751200000000001,123.86950000000003,3.88
2019-10-03,0.6667800000000002,0.6006600000000001,5.28,-8.540739999999998,0.34,0.12212000000000003,0.3797489999999998,0.033595736999999994,0.17418399999999998,0.47179199999999993,119.38241999999998,3.92
2019-09-26,0.68254,0.5786999999999999,6.1,-8.572999999999999,0.26,0.10797000000000001,0.3776300000000001,0.043479785599999994,0.16266800000000003,0.47441199999999983,118.68511999999998,3.96
2019-09-19,0.6816400000000001,0.6140199999999999,5.46,-7.6724999999999985,0.4,0.11010600000000002,0.2901213999999999,0.025535978399999996,0.15751600000000007,0.47055199999999997,120.14736,4.02
2019-09-12,0.7015800000000002,0.6156999999999999,5.2,-7.855079999999998,0.36,0.09598599999999999,0.33177674,0.019177512799999998,0.175064,0.50176,116.45628,4.06
2019-09-05,0.7156600000000001,0.60719,5.22,-7.963019999999999,0.36,0.10907400000000003,0.36797119999999994,0.022502986999999995,0.164768,0.505012,115.25399999999998,4.06
2019-08-29,0.67668,0.5627099999999998,4.82,-8.318559999999998,0.32,0.119142,0.39817359999999985,0.0217225344,0.15427000000000002,0.49491999999999997,111.07602000000003,4.0
2019-08-22,0.6820000000000002,0.5957199999999999,5.16,-8.170039999999997,0.3,0.11362200000000003,0.3316582,0.024820684400000004,0.169188,0.5060199999999999,115.66081999999999,3.98
2019-08-15,0.6532400000000003,0.59116,5.06,-7.8445399999999985,0.32,0.10901399999999999,0.3387322,0.02901023260000001,0.163872,0.47068,117.36528,4.0
2019-08-08,0.5981000000000002,0.4920116,5.18,-10.933760000000001,0.46,0.09418400000000002,0.40232120000000005,0.0076133978,0.16386200000000006,0.41184000000000004,115.19278,3.98
2019-08-01,0.62396,0.5165164,4.9,-9.866900000000001,0.46,0.09797200000000002,0.3800652,0.007449555800000002,0.1519020000000001,0.42465400000000003,119.08728000000002,3.98
2019-07-25,0.67436,0.5594164000000001,5.98,-8.7367,0.44,0.12282999999999998,0.3214686,0.011823832200000002,0.14206199999999997,0.41577200000000003,118.19828000000001,4.04
2019-07-18,0.6716199999999999,0.5797244,4.66,-8.3951,0.48,0.10664799999999999,0.3261198,0.0213825672,0.15216000000000007,0.43223200000000006,119.49855999999998,3.92
2019-07-11,0.6985400000000002,0.5829600000000001,4.98,-8.318559999999998,0.44,0.12388,0.2980946,0.0239789994,0.14666600000000005,0.4374800000000002,119.4889,3.88
2019-07-04,0.6876600000000002,0.60694,4.66,-7.88068,0.34,0.12340400000000006,0.26389539999999995,0.016205096599999996,0.16689000000000004,0.42930399999999985,120.64474000000006,3.9
