,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
mean,0.63716,0.6841000000000003,4.88,-6.063600000000001,0.62,0.10856800000000004,0.15933458000000006,0.020249585399999995,0.18746599999999997,0.4717080000000001,112.76981999999997,4.0
std,0.12474289640729701,0.16334429020586289,3.589326581146169,2.199753900892051,0.4903143514780145,0.0874923330518574,0.20234278858433605,0.12523677261812308,0.15419918686092812,0.2340869233635145,19.815124525133086,0.20203050891044214
min,0.29,0.2,0.0,-11.218,0.0,0.0263,0.000199,0.0,0.0348,0.0634,75.016,3.0
max,0.893,0.934,11.0,-2.549,1.0,0.33899999999999997,0.904,0.8859999999999999,0.6709999999999999,0.895,170.053,5.0
