,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
mean,0.66196,0.6508400000000001,4.86,-6.66584,0.6,0.10849199999999996,0.24075463999999996,0.0529877246,0.16852600000000004,0.49950599999999995,120.08754,3.88
std,0.15348641633708177,0.1898230497175768,3.8914348646896872,2.9282442141937524,0.4948716593053935,0.09530695595317912,0.25901721959255836,0.18201250549946119,0.1532744927459576,0.26042903566293546,30.512734037734983,0.4797958749641906
min,0.314,0.188,0.0,-16.252,0.0,0.0276,0.000502,0.0,0.0493,0.0681,75.09,1.0
max,0.927,0.961,11.0,-2.595,1.0,0.425,0.977,0.903,0.9229999999999999,0.9309999999999999,189.891,4.0
