CC,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
POL,0.2726032399999999,0.6824399999999999,0.64493,0.0601787664,5.68,0.173058,-6.834000000000002,0.52,0.10553400000000003,125.60234000000004,3.96,0.5071980000000001
HND,0.25091040000000003,0.7172599999999997,0.69512,0.008094625600000004,4.24,0.163614,-5.38928,0.62,0.138152,122.42141999999996,4.0,0.5783600000000001
SWE,0.3038610560000001,0.6862400000000002,0.5976699999999999,0.0305577298,5.44,0.16736199999999998,-7.3287200000000015,0.56,0.108884,117.97872,3.96,0.4993399999999999
NOR,0.28603331600000004,0.6710200000000001,0.57393,0.043394041,5.52,0.15335,-7.842259999999999,0.62,0.10027000000000004,122.28882,4.0,0.4740200000000001
LUX,0.20976190000000006,0.6761600000000003,0.6543399999999999,0.0165207674,6.02,0.141394,-6.0417000000000005,0.54,0.11260600000000005,120.10040000000002,3.98,0.5062800000000001
CYP,0.18323494,0.64282,0.6364599999999999,0.017309876400000004,5.2,0.179806,-6.947459999999999,0.58,0.09082800000000002,118.63902,3.96,0.41608000000000017
BRA,0.24377800000000002,0.69744,0.7030700000000002,0.008724351600000001,5.68,0.2473419999999999,-5.432619999999997,0.58,0.108792,127.38074000000002,4.0,0.5615600000000001
FRA,0.27908165999999995,0.6886399999999999,0.64575,0.094146409,4.84,0.1923739999999999,-7.1385200000000015,0.5,0.09662000000000004,116.26878000000002,3.94,0.4886680000000001
ECU,0.27734200000000003,0.7068199999999996,0.6833139999999999,0.027000753,5.12,0.17286000000000004,-5.886160000000001,0.6,0.124322,121.44798000000004,4.0,0.6027600000000001
GTM,0.25169220000000003,0.7009399999999998,0.67001,0.0082969042,4.32,0.16135199999999994,-5.469420000000001,0.64,0.10997800000000002,123.51559999999998,3.98,0.5796200000000001
BEL,0.263703576,0.69262,0.6439900000000001,0.10337180259999999,5.02,0.17000799999999994,-6.784299999999999,0.6,0.07715600000000003,115.62694000000002,3.98,0.4659220000000001
TUR,0.31773131599999993,0.6597600000000001,0.5864699999999998,0.052488364799999986,5.5,0.22374400000000005,-8.287099999999999,0.32,0.11644000000000002,120.22063999999996,4.02,0.446582
NLD,0.196393736,0.7261400000000002,0.6810799999999999,0.07071024459999999,5.74,0.16475599999999999,-6.17428,0.6,0.115948,119.82275999999996,4.04,0.4980800000000001
HKG,0.28030419999999995,0.6656600000000001,0.58506,0.008054985800000004,5.74,0.17717,-6.875140000000003,0.68,0.08029400000000002,115.68725999999998,3.96,0.45312
MYS,0.3632182,0.61424,0.5848899999999998,0.044040093400000015,4.76,0.182904,-7.0444,0.58,0.07370400000000002,114.16963999999999,4.0,0.4286240000000001
IDN,0.3557491159999998,0.6057000000000001,0.580742,0.033040393,4.2,0.171238,-6.99366,0.78,0.06531600000000001,120.93555999999997,3.96,0.4439200000000001
EST,0.21892039999999996,0.68816,0.6617400000000001,0.045991821800000006,4.98,0.16735800000000006,-6.385479999999999,0.68,0.11116400000000001,118.5123,4.02,0.4416199999999999
ESP,0.3243020000000001,0.6740600000000001,0.6269399999999999,0.05041029880000001,4.74,0.153902,-7.084939999999998,0.62,0.115596,123.54828000000003,3.96,0.475324
CZE,0.142690416,0.6483399999999999,0.6914799999999997,0.021047069600000003,4.56,0.1843399999999999,-6.200720000000001,0.68,0.09103600000000002,113.48948,3.96,0.434004
CRI,0.19729880000000005,0.7166399999999998,0.6883800000000001,0.021677177000000002,5.34,0.17378800000000005,-5.6793000000000005,0.58,0.120072,121.09765999999996,4.02,0.5704199999999999
VNM,0.4123042,0.62424,0.5423513999999999,0.045609007400000005,4.72,0.15535600000000005,-7.861299999999999,0.58,0.057494,115.95631999999998,3.98,0.4087640000000002
AUS,0.257219136,0.67364,0.5979499999999999,0.05530263480000002,5.28,0.161192,-7.078379999999999,0.58,0.09489400000000003,114.52660000000002,4.04,0.453182
LVA,0.2584335399999999,0.6509000000000001,0.6457599999999999,0.032078842200000006,4.98,0.16422600000000004,-6.6562800000000015,0.54,0.11642800000000003,122.21417999999998,3.98,0.455664
GBR,0.2355523360000001,0.6877599999999999,0.6628999999999996,0.07230119720000001,5.3,0.1632360000000001,-6.410999999999998,0.62,0.103532,118.95672000000002,3.92,0.4839399999999999
DEU,0.282004976,0.6652199999999999,0.631224,0.08358211900000001,5.76,0.17455599999999996,-7.163719999999999,0.54,0.12039800000000002,117.45892000000002,4.0,0.4499840000000001
URY,0.2296282000000001,0.7248600000000001,0.699088,0.0035919758,5.34,0.18796000000000007,-5.54734,0.58,0.11576600000000001,123.76533999999998,3.98,0.58128
SVK,0.23003064399999995,0.64784,0.6747200000000002,0.033222700600000016,5.14,0.17208400000000004,-6.183140000000002,0.62,0.09111199999999996,118.47782,4.0,0.43476
ARG,0.2513944,0.7116399999999998,0.7152599999999998,0.0302125114,5.7,0.18259599999999995,-5.277880000000001,0.58,0.10858800000000003,122.44465999999996,3.98,0.56806
