CC,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
POL,0.1896884,0.7412399999999999,0.6900400000000002,0.016191384600000004,5.6,0.15435,-6.843200000000001,0.44,0.11789,124.64364000000003,4.0,0.5732599999999999
HND,0.27108740000000003,0.7422799999999998,0.6595,0.012222976399999998,6.08,0.15407400000000002,-5.3999,0.52,0.15050600000000006,122.75063999999999,4.02,0.5680499999999999
SWE,0.23152185999999994,0.72422,0.6407399999999999,0.013753349000000005,5.32,0.19925599999999996,-6.9999400000000005,0.5,0.13169199999999998,117.21742,4.0,0.5100799999999999
NOR,0.19199638,0.7094399999999998,0.6443599999999998,0.0321552104,5.36,0.217302,-7.451880000000001,0.54,0.13166400000000006,122.26994,3.96,0.4829399999999999
LUX,0.2627248,0.7476999999999999,0.6525600000000001,0.011322050599999998,5.12,0.17950600000000005,-6.625559999999999,0.56,0.161886,115.3942,4.02,0.5328599999999999
CYP,0.22856392,0.7160199999999998,0.6729000000000002,0.0039263346,5.16,0.161134,-6.3121599999999995,0.4,0.10943800000000004,113.36939999999996,4.0,0.5438800000000001
BRA,0.28930799999999995,0.72396,0.6533599999999998,0.04606217439999999,4.98,0.26669600000000004,-6.284720000000003,0.52,0.12652199999999994,128.27236000000002,3.98,0.5844840000000002
FRA,0.2638329999999998,0.7806200000000003,0.6230000000000002,0.009663765999999996,6.02,0.14939000000000002,-7.247340000000001,0.42,0.161846,121.28422,4.0,0.4849000000000001
ECU,0.31944454000000005,0.7421399999999997,0.6480000000000001,0.010831235000000002,6.14,0.161916,-5.714260000000001,0.62,0.14986199999999994,125.02877999999995,4.02,0.5913399999999998
GTM,0.2999186000000001,0.7360399999999999,0.6626599999999999,0.0101300648,6.08,0.17269599999999996,-5.35608,0.62,0.142296,126.57220000000002,3.98,0.59027
BEL,0.21676982,0.73218,0.6693000000000002,0.0415253228,5.56,0.166682,-6.8499399999999975,0.6,0.1216,120.94863999999995,4.0,0.4883620000000001
TUR,0.26389539999999995,0.6876600000000002,0.6069399999999999,0.016205096599999996,4.66,0.16689000000000004,-7.88068,0.34,0.12340400000000006,120.64474000000006,3.9,0.4293039999999999
NLD,0.171981962,0.7208,0.6828,0.0705032142,5.62,0.207736,-6.648459999999999,0.62,0.121188,119.12686000000002,4.0,0.5348399999999998
HKG,0.30376559999999997,0.6424799999999999,0.6008039999999998,0.021197874199999998,5.22,0.152612,-6.8902600000000005,0.7,0.07892199999999998,119.17303999999999,3.96,0.46636
MYS,0.3470696,0.6009399999999999,0.5486599999999998,0.0069159596,5.92,0.182002,-6.980459999999999,0.66,0.064654,123.43653999999997,3.88,0.4231400000000001
IDN,0.4578939999999999,0.5993199999999999,0.5047080000000002,0.017778853799999998,5.56,0.1796400000000001,-8.193539999999995,0.68,0.07739,121.33682,3.98,0.4179440000000001
