CC,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
POL,0.22476075999999992,0.7188,0.6069220000000001,0.022420916399999997,5.26,0.182776,-7.3281600000000005,0.42,0.14663600000000002,124.5846,3.9,0.5322860000000001
HND,0.24793018,0.7143999999999998,0.6862000000000001,0.016315327800000005,5.22,0.16465800000000005,-4.9775800000000014,0.62,0.13153799999999996,120.87712,4.0,0.6023900000000001
SWE,0.295379114,0.6807799999999999,0.5568219999999999,0.05463611999999998,5.98,0.16798400000000002,-8.143320000000003,0.42,0.11349200000000008,113.09396,3.84,0.5204719999999999
NOR,0.29791096,0.6756600000000001,0.5645819999999998,0.07532525059999999,5.44,0.17043599999999998,-8.325479999999999,0.52,0.12448,118.16876,3.88,0.493324
LUX,0.29807652,0.7105199999999999,0.6469400000000001,0.026468325199999997,5.68,0.15857200000000002,-5.9918200000000015,0.3,0.13415200000000005,126.20778000000004,3.98,0.531088
CYP,0.28124800000000005,0.6423800000000001,0.63064,0.0305942288,5.62,0.17930800000000002,-6.488739999999999,0.48,0.11443800000000005,117.39126000000002,3.96,0.44299399999999994
BRA,0.3129265599999999,0.7047999999999999,0.6310399999999999,0.032110371199999994,5.98,0.257058,-6.3841800000000015,0.46,0.14272,128.95622,4.0,0.6028299999999999
FRA,0.38645162,0.6774199999999999,0.5708619999999999,0.07399604900000001,6.28,0.16604000000000002,-7.954680000000001,0.38,0.09174,120.39956000000002,3.88,0.485312
ECU,0.2042869999999999,0.7464800000000001,0.6880000000000002,0.048302478,5.46,0.19072200000000006,-5.5543000000000005,0.66,0.13981200000000002,126.93393999999998,4.04,0.6274399999999999
GTM,0.25725479999999995,0.7136199999999999,0.6328600000000001,0.04776095260000002,5.88,0.15245400000000006,-5.831340000000001,0.62,0.114836,126.47628,3.96,0.5983939999999999
BEL,0.2805726999999999,0.7142399999999999,0.5882820000000001,0.0944383544,6.36,0.18332,-7.647879999999999,0.56,0.10390000000000006,114.38218000000003,3.86,0.5303859999999999
TUR,0.36700279999999996,0.6691199999999999,0.53704,0.0325413872,5.32,0.161934,-8.822859999999997,0.3,0.113254,126.87542000000002,4.0,0.4728500000000001
NLD,0.27897599999999995,0.6919999999999998,0.6057800000000001,0.0695921908,6.32,0.18754400000000004,-6.92086,0.48,0.110226,115.16277999999996,3.92,0.5059719999999999
HKG,0.33171204,0.63336,0.6127199999999999,0.0026668354000000003,5.64,0.207944,-6.887920000000001,0.52,0.07486799999999999,126.48448,3.94,0.45039
MYS,0.4181178,0.6365,0.5039400000000002,0.0013922355999999995,5.72,0.17672000000000002,-7.9132,0.62,0.07750800000000001,120.42656,3.9,0.401116
IDN,0.5150433199999999,0.58748,0.48683999999999994,0.024414880400000002,5.08,0.159322,-8.377179999999997,0.74,0.061579999999999996,113.37586,3.94,0.44874
EST,0.2737106000000001,0.69042,0.617842,0.0324313692,6.02,0.1905439999999999,-6.7557399999999985,0.36,0.12162199999999998,120.47076,3.92,0.483496
ESP,0.29347476,0.7187600000000001,0.642942,0.021503390600000002,5.7,0.13759200000000005,-6.4349,0.56,0.12961000000000006,119.69800000000004,3.94,0.5727359999999997
CZE,0.2585825600000001,0.6873799999999999,0.6207020000000001,0.0484732204,6.36,0.15654200000000001,-7.4500399999999996,0.44,0.12202400000000005,121.74938000000002,3.92,0.4187359999999999
CRI,0.19632676,0.7163399999999999,0.67156,0.032060165,5.86,0.17524200000000004,-5.647140000000002,0.52,0.11343000000000003,120.14965999999997,3.92,0.60163
VNM,0.45014200000000015,0.66172,0.508336,0.0473833566,4.78,0.15636999999999998,-8.277659999999997,0.46,0.07075999999999999,122.77696000000002,3.9,0.4958040000000002
AUS,0.25172116000000005,0.7102999999999997,0.6076599999999999,0.053442133400000015,6.38,0.16630799999999998,-7.0420000000000025,0.48,0.11148,124.55466000000001,3.9,0.5334900000000001
LVA,0.2708427599999999,0.7070599999999999,0.58014,0.0183623848,6.02,0.17015399999999992,-7.300979999999999,0.36,0.12908200000000006,120.92156,3.9,0.47867
GBR,0.27877275999999995,0.6666,0.6001879999999998,0.0396719208,6.28,0.17345199999999994,-6.961139999999999,0.44,0.12000200000000005,114.96530000000004,3.92,0.4992259999999999
DEU,0.25476276000000003,0.7019200000000001,0.6172819999999999,0.05063957639999999,6.32,0.16912,-7.2517,0.34,0.134208,128.28850000000003,3.84,0.4727599999999999
URY,0.2412286,0.7233999999999999,0.70298,0.0093897034,5.36,0.17531400000000005,-5.442900000000002,0.46,0.12530399999999994,124.62852,4.04,0.6549700000000002
SVK,0.2416879599999999,0.6878399999999999,0.5921620000000002,0.0335563754,6.22,0.165928,-7.313799999999999,0.34,0.12984000000000004,117.68515999999998,3.94,0.4520920000000001
ARG,0.2494152,0.7527999999999999,0.65278,0.041315389400000006,5.86,0.16069199999999995,-6.36418,0.56,0.12288800000000001,128.95131999999995,3.96,0.6065000000000002
