CC,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
POL,0.25289974,0.6490819999999998,0.6039800000000002,0.0926153556,5.4,0.14994800000000005,-7.461759999999999,0.46,0.076864,118.65201999999998,3.94,0.4522499999999999
HND,0.17874792,0.6150799999999998,0.6947000000000001,0.06438725000000001,5.42,0.14165000000000005,-6.0872199999999985,0.68,0.07134799999999998,115.54619999999998,3.92,0.56214
SWE,0.20940718699999988,0.578522,0.6726800000000002,0.08453496179999999,5.28,0.17536000000000002,-6.900360000000003,0.58,0.08415399999999998,126.25954000000004,3.94,0.387596
NOR,0.17239079399999999,0.604542,0.6846400000000001,0.04459337360000001,5.34,0.188624,-6.32394,0.58,0.08742599999999998,121.08429999999998,3.96,0.4572700000000001
LUX,0.2705327272727273,0.6077030303030303,0.6143030303030306,0.1911840063636364,5.424242424242424,0.14732121212121213,-8.38790909090909,0.42424242424242425,0.07492424242424242,110.50015151515152,3.9696969696969697,0.44794545454545454
CYP,0.24084856400000004,0.5801,0.6385200000000001,0.12216686520000004,5.62,0.17811400000000005,-7.144700000000001,0.48,0.07991000000000001,118.02695999999996,3.96,0.417672
BRA,0.26891800000000005,0.6613419999999999,0.62616,0.04575735660000002,5.32,0.17918399999999998,-6.057860000000002,0.56,0.093724,110.43282,3.92,0.5079899999999999
FRA,0.2766819600000001,0.6666219999999998,0.6050200000000003,0.054767702800000005,5.54,0.15841200000000005,-7.878259999999999,0.46,0.16838200000000006,116.42968000000002,3.92,0.4520159999999999
ECU,0.3306457599999999,0.6511000000000002,0.6200000000000001,0.048998125199999985,5.48,0.15731199999999998,-6.194520000000002,0.52,0.07279599999999997,114.53663999999999,3.96,0.5254600000000001
GTM,0.330064902,0.6214400000000001,0.6103999999999998,0.037910866399999986,5.5,0.15444000000000002,-7.119280000000002,0.54,0.09266599999999997,121.7648,4.0,0.51051
BEL,0.19956600000000005,0.6565599999999999,0.6660400000000002,0.033894382400000006,5.24,0.18742400000000006,-6.233920000000001,0.56,0.10606799999999998,113.90136000000004,3.94,0.514288
TUR,0.24923520000000002,0.60478,0.612402,0.1080933554,5.28,0.15178400000000006,-7.584459999999999,0.36,0.06493600000000001,113.52835999999998,3.94,0.4089439999999999
NLD,0.205426904,0.6586599999999998,0.6705999999999998,0.06574450200000002,6.18,0.16028599999999998,-6.6432600000000015,0.58,0.081486,118.81374,3.96,0.5039100000000001
HKG,0.3240055999999999,0.6168600000000001,0.58696,0.0195874794,5.28,0.160216,-6.47232,0.74,0.07274000000000001,115.60713999999996,3.96,0.4560840000000002
MYS,0.2899803999999999,0.6249399999999999,0.6258,0.02140120500000001,5.1,0.18262799999999998,-5.88842,0.56,0.06829400000000001,113.46291999999998,3.94,0.477208
IDN,0.285651676,0.6106599999999996,0.6321599999999999,0.0387655548,5.34,0.142714,-6.146720000000001,0.66,0.06859599999999999,125.36549999999997,3.92,0.4587679999999999
EST,0.20406252000000005,0.61058,0.6967599999999997,0.031836058000000014,5.12,0.2110500000000001,-5.989199999999999,0.58,0.07069799999999997,116.99782000000003,3.94,0.4917160000000001
ESP,0.314383736,0.5590219999999999,0.65388,0.07962266539999999,5.44,0.179286,-7.0487199999999985,0.52,0.08307200000000002,110.03802000000002,3.92,0.4658100000000002
CZE,0.21311600000000006,0.6495400000000001,0.7025800000000002,0.0577303318,5.1,0.18399,-5.4813,0.56,0.10022199999999998,111.88958,3.94,0.5235799999999999
CRI,0.2186494699999999,0.6513800000000002,0.6647200000000002,0.0175956344,5.7,0.16919,-5.92356,0.6,0.0979,111.36827999999996,3.96,0.52086
AUS,0.2513910960000001,0.60806,0.6342000000000001,0.060053844799999985,5.58,0.18325600000000009,-6.802539999999999,0.5,0.08448999999999998,115.78734000000004,3.88,0.4693
LVA,0.2107052,0.6555799999999999,0.62088,0.0491419154,5.42,0.17361200000000007,-6.524400000000003,0.58,0.09659200000000004,113.44148000000007,4.02,0.4384299999999999
GBR,0.32034573139999994,0.6310060000000001,0.5942799999999999,0.14949299119999995,5.82,0.16078399999999998,-7.6021399999999995,0.6,0.111648,116.08687999999998,3.94,0.431
DEU,0.17405259200000006,0.6373459999999999,0.6704000000000001,0.050548126200000015,5.72,0.16985200000000006,-6.959039999999999,0.52,0.12045400000000002,116.75032000000004,3.94,0.45961599999999997
URY,0.283275692,0.6276400000000002,0.6369799999999999,0.1019448586,6.2,0.17787200000000006,-6.61424,0.64,0.07803399999999999,117.12539999999998,3.9,0.5115399999999998
SVK,0.191509982,0.6200399999999999,0.69726,0.048934372600000005,5.12,0.15391200000000005,-5.9278400000000016,0.62,0.10844000000000004,117.77632,3.9,0.4635280000000001
ARG,0.2339429200000001,0.6306400000000001,0.6530800000000001,0.06909426420000002,5.02,0.15606800000000004,-6.4881600000000015,0.68,0.08997399999999997,112.78763999999997,3.9,0.5519
TWN,0.3588336000000001,0.5817399999999997,0.566248,0.07416875780000001,5.28,0.14965599999999996,-7.184119999999999,0.8,0.06535600000000001,115.71198000000001,3.98,0.37469
USA,0.30007204000000004,0.6359199999999998,0.6069200000000002,0.06279428900000003,5.34,0.13512600000000002,-6.3561799999999975,0.62,0.08983999999999998,114.02087999999998,3.9,0.4593340000000001
PRT,0.2789329999999999,0.6539999999999999,0.58772,0.0034238366,5.68,0.15625999999999998,-6.505980000000001,0.6,0.117198,111.97852,3.96,0.4776720000000001
IRL,0.3044312399999999,0.6419200000000003,0.5922800000000001,0.10157104339999998,5.26,0.16541199999999998,-7.8094199999999985,0.72,0.078894,113.94664,3.94,0.5104820000000001
DOM,0.32907366000000005,0.66582,0.6237599999999999,0.0186505444,5.14,0.16272399999999998,-6.707299999999999,0.56,0.10428799999999998,123.23748,3.98,0.5188659999999999
CHE,0.22448388000000005,0.6563000000000001,0.6725380000000001,0.0901320364,5.78,0.167504,-6.527200000000002,0.56,0.107412,116.41850000000002,3.92,0.507402
LIE,0.617,0.596,0.555,0.0395,0.0,0.275,-11.689,1.0,0.0374,115.019,4.0,0.235
LTU,0.29178859999999995,0.64248,0.62284,0.07829942179999999,5.42,0.159592,-6.9072200000000015,0.6,0.09222600000000003,126.91872,4.02,0.4510300000000002
JPN,0.24275606,0.6129600000000001,0.6806299999999998,0.091559847,5.44,0.19182600000000005,-6.258020000000001,0.58,0.06289000000000003,117.6524,3.98,0.5491
BOL,0.250630992,0.6283600000000001,0.6297,0.0235440178,5.8,0.144318,-6.34068,0.6,0.07015200000000002,120.52479999999996,3.9,0.518366
NIC,0.2664399,0.6277999999999999,0.6401399999999998,0.0045453044,5.24,0.16461799999999996,-6.72996,0.62,0.06586399999999998,115.3789,3.84,0.5660299999999999
COL,0.21996492000000006,0.65594,0.68062,0.0508900796,4.76,0.158868,-5.832079999999999,0.62,0.08423000000000004,120.86755999999995,3.88,0.572806
HUN,0.2028807,0.6653599999999998,0.6888400000000001,0.0403140254,5.14,0.16944200000000004,-5.451359999999998,0.5,0.090836,113.03201999999996,3.94,0.551126
SGP,0.31118159999999995,0.6219799999999999,0.6111,0.0193751974,5.02,0.15217600000000006,-6.359199999999999,0.68,0.07392,113.71465999999998,3.96,0.47300600000000004
MEX,0.2507515599999999,0.6583799999999997,0.6562399999999998,0.067262179,5.42,0.14745799999999998,-6.3261199999999995,0.58,0.081426,118.77806,3.9,0.5640600000000001
MCO,0.4655,0.7515000000000001,0.4785,0.3995,10.5,0.111,-9.1775,0.0,0.2845,83.7775,4.0,0.6955
BGR,0.208826,0.6451800000000002,0.6649200000000001,0.0468893312,5.16,0.15306200000000006,-6.1104400000000005,0.56,0.11901199999999995,118.94124,4.02,0.5013
ITA,0.36489740000000004,0.5732219999999998,0.6032600000000001,0.06625852520000003,5.66,0.163698,-7.3817400000000015,0.72,0.08548999999999997,119.67386000000002,3.94,0.4314119999999999
DNK,0.2139246,0.6778800000000001,0.6545399999999999,0.025847212,5.52,0.16931999999999994,-6.175440000000001,0.5,0.10217999999999998,115.79556,3.98,0.4720220000000001
PAN,0.2882326400000001,0.6642399999999999,0.65596,0.0330648222,4.84,0.1463,-5.600199999999997,0.6,0.096482,120.55546000000001,3.96,0.5538000000000001
PHL,0.34580559999999994,0.63418,0.5715399999999999,0.0215619352,5.2,0.14946800000000005,-6.746340000000001,0.7,0.070404,112.77792,3.92,0.44738199999999995
NZL,0.2333087000000001,0.6542800000000001,0.6426,0.04996369939999999,5.64,0.16340999999999994,-6.325239999999999,0.58,0.09582799999999997,111.15598,3.92,0.496754
PER,0.2174647599999999,0.6661,0.6931199999999998,0.0322733612,5.68,0.13562000000000005,-5.18312,0.62,0.06562599999999999,119.73487999999998,3.96,0.5898600000000002
AND,0.3022811111111111,0.5608333333333333,0.6193888888888889,0.10056342388888888,4.722222222222221,0.1635388888888889,-8.288333333333332,0.5,0.06586111111111112,119.74044444444445,3.888888888888889,0.5069722222222223
AUT,0.27145918,0.6625399999999998,0.60258,0.055211375,5.86,0.16674000000000005,-6.679939999999999,0.56,0.088202,112.68995999999996,3.92,0.43565000000000026
FIN,0.13808824359999994,0.6140599999999999,0.7251599999999998,0.062167165799999986,5.76,0.17777999999999994,-5.694820000000001,0.46,0.07730000000000001,122.56058,3.92,0.464922
MLT,0.219107948,0.6180600000000002,0.6290800000000001,0.042227488,4.28,0.15197000000000002,-7.084260000000001,0.62,0.07583200000000001,117.80466000000004,4.02,0.5004440000000002
GRC,0.27327700000000005,0.6345000000000001,0.5950399999999998,0.07879843040000001,6.24,0.14198199999999994,-7.240720000000001,0.56,0.08791399999999998,113.61878,3.96,0.459494
SLV,0.25154544,0.62348,0.61574,0.04433612759999999,5.8,0.1790540000000001,-6.723339999999999,0.66,0.066104,118.78088000000004,3.82,0.4738859999999998
GLO,0.26405204,0.6313599999999999,0.6275800000000001,0.0341953662,5.52,0.15714199999999998,-6.232220000000001,0.6,0.08200400000000001,114.33042,3.9,0.5080660000000001
CHL,0.2547978,0.6345999999999998,0.6389800000000002,0.020432156799999997,5.68,0.17272400000000002,-6.098859999999998,0.62,0.11022799999999998,119.92358000000002,3.9,0.5242260000000001
CAN,0.2648261080000001,0.6356600000000001,0.6483599999999999,0.040330934000000006,5.32,0.17494999999999994,-6.2278600000000015,0.54,0.095928,115.68842,3.94,0.4580220000000002
ISL,0.21757084,0.64468,0.6341,0.06943472499999999,4.68,0.19019000000000005,-7.593799999999999,0.6,0.084,116.76156,3.98,0.490646
