CC,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
POL,0.2744753600000001,0.6906200000000001,0.6770200000000002,0.0068045678,5.28,0.18794600000000006,-7.309819999999998,0.48,0.163896,124.53038,4.0,0.5329200000000001
HND,0.2598226000000001,0.7531200000000001,0.6636799999999999,0.012019587,5.3,0.20982000000000006,-5.559800000000001,0.64,0.13550599999999996,117.045,4.02,0.58691
SWE,0.19619484000000004,0.68342,0.6744600000000002,0.0227306904,5.52,0.20465200000000006,-6.8976,0.68,0.108464,119.80406,3.96,0.5078360000000002
NOR,0.17792841999999992,0.7267800000000001,0.6436399999999999,0.0219448114,5.28,0.19711800000000004,-7.8293599999999985,0.62,0.143886,120.4048,3.98,0.5327399999999999
LUX,0.27210993999999994,0.72088,0.6690199999999997,0.007252497600000001,5.14,0.12738600000000005,-5.802299999999998,0.4,0.13139999999999996,124.73015999999998,3.98,0.519942
CYP,0.24008839999999995,0.7034600000000002,0.6783799999999998,0.0087654768,5.52,0.16371600000000006,-6.2438199999999995,0.46,0.10815799999999998,115.81462,3.98,0.5079020000000001
BRA,0.2987289300000001,0.60318,0.6558799999999999,0.015595258800000003,5.48,0.2215,-6.0553,0.66,0.120302,125.77106,3.92,0.5175200000000001
FRA,0.34032379999999995,0.7343400000000001,0.6213839999999999,0.021955392199999996,5.26,0.166742,-7.263400000000002,0.5,0.145162,120.2212,3.98,0.4972000000000002
ECU,0.2700639400000001,0.7419999999999999,0.68208,0.012306096200000005,5.56,0.17627800000000002,-5.355540000000001,0.7,0.14220600000000005,121.65192000000003,4.02,0.63567
GTM,0.2511425400000001,0.7282,0.6732600000000001,0.012301949,5.72,0.17811800000000005,-5.215440000000001,0.7,0.15207400000000007,113.18441999999996,4.02,0.61497
BEL,0.26776002000000004,0.7107000000000001,0.6433620000000001,0.08387713980000001,4.96,0.156278,-7.484599999999998,0.62,0.13522400000000004,118.5113,3.96,0.5014920000000002
TUR,0.3746172000000001,0.6616599999999999,0.5655959999999999,0.0093862978,5.7,0.168714,-8.295919999999999,0.34,0.108646,117.5393,3.92,0.4451799999999999
NLD,0.20824288,0.7327199999999999,0.6927199999999999,0.10306312960000001,4.54,0.18542600000000006,-6.609999999999999,0.6,0.14184200000000005,113.99994,3.98,0.5403600000000002
HKG,0.30957178,0.6420400000000002,0.6240999999999999,0.010321419,4.98,0.20821000000000006,-6.73108,0.62,0.088172,118.35080000000002,3.94,0.5160000000000001
MYS,0.372094,0.5948999999999999,0.5535399999999999,0.0028100478000000003,5.62,0.20063600000000004,-6.996260000000001,0.68,0.07740399999999999,126.67464,3.9,0.42842199999999975
IDN,0.4549947400000001,0.5968399999999999,0.4912760000000002,0.0137968166,5.32,0.17499400000000004,-7.7337399999999965,0.78,0.05297,121.6648,3.94,0.4069380000000001
EST,0.136849408,0.6915799999999999,0.66908,0.012884373000000005,5.94,0.17073600000000005,-6.8020200000000015,0.48,0.11666000000000006,118.84082,3.98,0.4689380000000001
ESP,0.26621684,0.7420399999999999,0.6844080000000002,0.012591039399999998,5.46,0.180808,-5.6433599999999995,0.64,0.156278,125.8471,3.98,0.63832
CZE,0.16949162,0.7126999999999998,0.6323600000000001,0.0082395028,5.14,0.17533999999999994,-7.286099999999998,0.56,0.12864000000000006,120.79809999999998,3.98,0.4685800000000001
CRI,0.28898508,0.7273799999999998,0.6542600000000001,0.003195565399999999,4.86,0.193054,-5.76402,0.7,0.15579400000000002,119.78784000000002,4.0,0.5978899999999999
VNM,0.3921176,0.6579999999999998,0.5928000000000001,0.0027202528,5.82,0.2065140000000001,-7.042860000000001,0.68,0.09837000000000004,120.0955,3.92,0.5211760000000001
AUS,0.23835462,0.70086,0.6007400000000002,0.013675763,5.18,0.17421600000000004,-6.9001600000000005,0.6,0.15193800000000002,120.95444000000003,3.96,0.4758660000000001
LVA,0.19903076,0.7249800000000001,0.6560199999999999,0.005715305800000002,5.5,0.20314200000000002,-6.505939999999999,0.6,0.14065,118.96813999999999,3.98,0.4813000000000001
GBR,0.22857404,0.7147399999999999,0.6266599999999999,0.014835217199999997,5.44,0.169128,-6.9738000000000016,0.58,0.17531400000000005,124.07624,3.96,0.5442600000000001
DEU,0.17747712,0.6962000000000002,0.69844,0.05223221579999999,5.56,0.187824,-6.14398,0.52,0.12098200000000002,119.87748,3.98,0.464534
