CC,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
POL,0.262887,0.7338000000000001,0.6208600000000001,0.057384301999999984,5.96,0.17097,-7.407939999999999,0.46,0.11586799999999997,125.07128000000004,3.92,0.529758
HND,0.25422335999999995,0.7367600000000001,0.67448,0.032631402800000014,4.68,0.160672,-5.2766600000000015,0.68,0.13725,123.58734,3.9,0.6261200000000001
SWE,0.21666991,0.6943600000000001,0.6239199999999999,0.05370129339999999,5.36,0.19965800000000009,-7.358799999999999,0.5,0.11233400000000003,117.41583999999996,3.92,0.5400739999999999
NOR,0.29401900000000003,0.7018400000000001,0.58938,0.0768453766,6.12,0.19148599999999996,-7.606139999999999,0.52,0.129352,116.96418,3.9,0.503236
LUX,0.26762084,0.7198599999999997,0.6473800000000001,0.0011742206000000005,5.8,0.143086,-6.241180000000003,0.42,0.14497199999999996,121.94111999999996,3.98,0.5339399999999999
CYP,0.2732678,0.65854,0.6117,0.0125532726,6.1,0.12447799999999999,-6.7819600000000015,0.4,0.11231599999999996,123.29528,3.94,0.4513059999999999
BRA,0.3701251600000001,0.7258600000000002,0.6269,0.033343267800000014,5.48,0.26398,-6.725100000000002,0.56,0.13983999999999994,128.89342,3.92,0.6338199999999999
FRA,0.3540498199999999,0.7300200000000001,0.573,0.06365832540000001,5.78,0.171322,-7.610419999999999,0.48,0.15860199999999994,122.20704,3.92,0.4825860000000001
ECU,0.235391,0.74122,0.6920999999999999,0.047860533200000006,4.98,0.17598600000000006,-5.403199999999999,0.7,0.125292,123.07329999999996,4.0,0.6633199999999999
GTM,0.21952320000000006,0.7436000000000001,0.6928200000000001,0.0484447316,5.66,0.148348,-5.15956,0.7,0.11607799999999995,124.30679999999998,3.96,0.6343399999999998
BEL,0.27446382,0.7222800000000003,0.5811060000000002,0.12240702540000002,5.56,0.17921800000000002,-7.628380000000001,0.52,0.12697000000000006,121.95326000000004,3.92,0.5073259999999999
TUR,0.3741527599999999,0.6881,0.555,0.034595785,5.64,0.15235400000000004,-8.58942,0.32,0.119976,124.7603,3.96,0.54908
NLD,0.24921116,0.7024999999999999,0.6209399999999999,0.06378852959999998,5.88,0.18497600000000006,-6.597320000000002,0.56,0.09984799999999996,118.76236000000002,3.92,0.521454
HKG,0.46810316,0.6226599999999999,0.51308,0.038024336400000004,5.42,0.182462,-8.0756,0.66,0.06901399999999999,123.84772,3.78,0.46238
MYS,0.36939316,0.6575999999999997,0.557454,0.025909523599999998,5.62,0.147366,-7.233239999999999,0.6,0.066346,124.75403999999996,3.9,0.4572859999999999
IDN,0.4607638,0.6273599999999999,0.5626000000000001,0.043533277599999996,4.76,0.173596,-7.44188,0.8,0.04311,117.41686,3.94,0.4902340000000001
EST,0.24321956000000006,0.7150399999999998,0.6756600000000001,0.0294292998,6.34,0.158002,-5.749219999999998,0.4,0.12167800000000005,128.27884,3.94,0.531226
ESP,0.29455582,0.7107400000000003,0.65782,0.019819894,5.58,0.14987000000000006,-6.817500000000001,0.64,0.125404,119.01582,4.0,0.6199800000000002
CZE,0.2648789200000001,0.6840199999999999,0.64874,0.0324669416,5.3,0.17829,-7.097200000000003,0.48,0.12095999999999998,125.77518000000003,3.92,0.4328819999999998
CRI,0.2450878,0.7367199999999999,0.6786,0.057740452599999985,5.22,0.16759400000000002,-5.44876,0.68,0.13525600000000002,125.08829999999996,3.86,0.62912
VNM,0.4447503999999999,0.6822600000000001,0.5635560000000001,0.055851792000000004,5.1,0.16553200000000004,-7.3055,0.5,0.07270599999999999,117.7107,3.9,0.4832599999999999
AUS,0.25107378,0.74064,0.6047399999999999,0.0570707998,5.86,0.16111799999999998,-7.16736,0.54,0.13605799999999998,123.83996,3.86,0.53266
LVA,0.24917920000000005,0.7722600000000003,0.6503399999999999,0.0048576072,6.1,0.17818599999999998,-6.0659800000000015,0.34,0.13490600000000005,123.60505999999997,3.94,0.5431800000000001
GBR,0.21676866,0.7081999999999999,0.6481859999999999,0.04405401499999999,6.08,0.17084000000000002,-6.43588,0.46,0.142256,117.47393999999998,3.92,0.5293199999999999
DEU,0.22339715999999996,0.7281799999999999,0.64882,0.05590343960000002,5.66,0.16896799999999998,-6.664980000000003,0.46,0.143566,124.0154,3.92,0.487334
URY,0.2490126,0.74446,0.6724199999999999,0.0100065918,4.96,0.17668799999999998,-5.6066400000000005,0.58,0.124734,124.7385,3.92,0.63188
SVK,0.24760418,0.72816,0.5598000000000001,0.037597712600000006,4.82,0.18928,-7.052840000000002,0.38,0.15157,119.10559999999992,3.92,0.460086
ARG,0.2104844,0.7354400000000002,0.6519800000000001,0.0414967044,5.58,0.19423800000000002,-6.101659999999999,0.6,0.12049999999999995,127.52471999999996,4.0,0.5660400000000001
TWN,0.46039516,0.62408,0.5289,0.035737993,5.4,0.17327199999999998,-8.00432,0.64,0.07803999999999997,124.25888000000003,3.9,0.4178899999999999
USA,0.26807888,0.7295,0.5808399999999999,0.025362062400000003,6.14,0.17722999999999992,-6.883780000000002,0.58,0.14559799999999995,117.99333999999999,3.78,0.5266319999999998
PRT,0.3759831599999999,0.7099599999999999,0.5851600000000001,0.034604470400000004,5.84,0.19262200000000004,-7.455959999999998,0.44,0.16094799999999995,124.38638,3.82,0.5208559999999999
IRL,0.24509699999999998,0.69526,0.58648,0.033260178,5.92,0.17010599999999992,-7.313999999999997,0.52,0.13090399999999994,116.82771999999996,3.9,0.5171200000000001
DOM,0.2513012,0.7405799999999998,0.67376,0.006067443199999999,5.36,0.17681399999999994,-5.358979999999999,0.62,0.155862,121.67626000000001,3.92,0.5805199999999999
CHE,0.27988440000000003,0.7412799999999998,0.6207600000000002,0.0393784246,5.72,0.15700399999999998,-6.678719999999998,0.44,0.14791600000000002,123.88279999999996,3.96,0.5115859999999999
LTU,0.2584435600000001,0.735,0.5620599999999998,0.0473962412,5.42,0.16977599999999998,-7.417320000000001,0.5,0.11536000000000002,115.67558,3.92,0.476418
JPN,0.17725972399999998,0.6012599999999999,0.7425599999999999,0.06925796599999999,5.52,0.190488,-5.02398,0.76,0.07851599999999999,127.00249999999998,3.92,0.57462
BOL,0.25141319999999995,0.7381,0.6708000000000002,0.048401111399999995,5.44,0.17779800000000004,-5.72566,0.64,0.12511799999999998,124.97200000000001,3.88,0.66628
NIC,0.28033640000000004,0.7390999999999999,0.68076,0.016448611999999998,5.3,0.16973399999999994,-5.313739999999999,0.68,0.136706,123.08153999999996,3.96,0.6467999999999999
COL,0.2339386,0.74174,0.6659400000000004,0.08885009699999999,5.12,0.170584,-5.83106,0.7,0.11193400000000006,121.58535999999998,3.9,0.6215399999999999
HUN,0.2755311600000001,0.70658,0.6257400000000001,0.0364109082,5.8,0.187732,-6.724240000000003,0.44,0.135216,120.45732,3.9,0.501206
SGP,0.4479431600000001,0.6614,0.5132599999999999,0.0189299702,5.66,0.192768,-8.023699999999998,0.66,0.068478,119.64341999999999,3.88,0.4725200000000001
MEX,0.2768384,0.7475800000000001,0.6282800000000001,0.0667536978,5.12,0.17649800000000002,-6.399660000000001,0.7,0.11425,122.06388000000004,3.94,0.6309999999999999
BGR,0.2280370000000001,0.74032,0.6475599999999999,0.009184413800000004,6.08,0.16272399999999995,-6.017179999999999,0.26,0.132196,127.00840000000002,3.94,0.5733
ROU,0.3166808,0.7152599999999998,0.5854199999999999,0.0122746644,5.4,0.18102999999999994,-6.9785,0.44,0.144524,112.47305999999998,3.88,0.49622
ZAF,0.2650605999999999,0.73564,0.5856,0.0191994482,5.86,0.156586,-7.588420000000001,0.48,0.11096400000000002,119.86540000000002,3.9,0.4629139999999999
IND,0.4065472,0.6636000000000002,0.5470179999999999,0.0666314778,5.92,0.18240800000000004,-8.640600000000001,0.48,0.114258,113.85587999999998,3.86,0.5130600000000001
ITA,0.27910260000000003,0.7080399999999999,0.5935800000000002,0.04895217779999998,5.52,0.14409399999999994,-7.5529199999999985,0.52,0.13693200000000005,118.68772000000004,3.9,0.49432
DNK,0.21334376,0.7286,0.609372,0.0809285936,7.02,0.17204599999999995,-7.271420000000001,0.52,0.12672999999999998,127.46764000000003,3.8,0.515554
