CC,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
POL,0.3425395520000001,0.6637,0.5731999999999998,0.088184451,5.42,0.2275560000000001,-8.39208,0.5,0.11015999999999998,120.29808000000004,3.96,0.3905039999999999
HND,0.19498120000000008,0.6849399999999997,0.6650000000000001,0.008225679999999997,5.14,0.166214,-6.037120000000002,0.64,0.080544,123.33062,3.94,0.5109939999999997
SWE,0.2835289400000001,0.6574,0.62046,0.008678379,5.36,0.18565199999999996,-6.732320000000002,0.58,0.08209799999999999,116.27379999999998,3.9,0.4413839999999999
NOR,0.2212292140000001,0.6365199999999999,0.6267320000000001,0.06914304080000001,4.62,0.18744400000000008,-7.371860000000002,0.7,0.09833,123.03991999999998,3.92,0.388272
LUX,0.28431413999999994,0.6559599999999999,0.6318600000000001,0.0218663006,5.66,0.127856,-6.460479999999998,0.6,0.11919400000000001,121.38741999999998,3.96,0.4722559999999998
CYP,0.2530938999999999,0.5850000000000002,0.6016199999999999,0.027244336400000003,5.62,0.16994,-7.464120000000002,0.5,0.07507199999999999,117.89582,3.92,0.403358
BRA,0.3492778,0.70676,0.5845200000000002,0.0184255248,5.66,0.18053600000000006,-7.1645,0.58,0.120056,120.22373999999998,3.98,0.4766360000000001
FRA,0.29317620000000005,0.6575200000000001,0.5915619999999998,0.10396991,5.04,0.139084,-8.201920000000003,0.5,0.14181400000000002,126.82591999999997,4.02,0.41404399999999997
ECU,0.2351606,0.7176600000000001,0.6901,0.0038316198,5.0,0.16803800000000002,-5.911540000000001,0.64,0.098914,117.50058,3.96,0.5966419999999999
GTM,0.2533484,0.6945600000000001,0.6640000000000001,0.003596487599999999,4.68,0.170468,-5.891780000000002,0.56,0.08879999999999999,120.45354,3.96,0.5130639999999999
BEL,0.29231656,0.6884999999999999,0.5468420000000002,0.0615487206,5.72,0.17447400000000002,-7.847200000000003,0.5,0.13545,121.20126,3.86,0.403272
TUR,0.3216331799999999,0.6512399999999999,0.61559,0.043395120799999985,5.6,0.20562,-7.758860000000001,0.28,0.09252199999999998,121.43634000000004,3.98,0.451408
NLD,0.17380879400000004,0.6964999999999999,0.6683720000000001,0.0800889178,5.08,0.21163800000000005,-7.094339999999999,0.62,0.12537399999999996,122.66216,3.86,0.465956
HKG,0.3103634000000001,0.6744000000000001,0.5727399999999999,0.0236468068,4.68,0.164326,-7.269260000000003,0.64,0.07403200000000001,112.8695,4.0,0.38961
MYS,0.32706670000000004,0.6503000000000001,0.5659400000000001,0.06547035679999999,5.18,0.17343000000000006,-7.456479999999999,0.7,0.07729200000000001,115.37083999999999,3.86,0.3786499999999999
IDN,0.33226392000000005,0.5971600000000001,0.5380319999999998,0.11059885900000001,4.98,0.176842,-8.6706,0.74,0.06579600000000004,118.68716,3.92,0.366244
EST,0.2568208,0.6980000000000001,0.6015000000000001,0.0403603074,4.92,0.14936800000000006,-6.7365400000000015,0.74,0.09432600000000002,117.87949999999996,3.88,0.375724
ESP,0.2541906,0.6612799999999999,0.7065399999999998,0.012306498600000002,5.66,0.16806400000000002,-5.899580000000001,0.68,0.093316,122.40245999999998,3.96,0.5113179999999998
CZE,0.1406628,0.6911599999999999,0.66692,0.017227213999999998,5.44,0.16644399999999998,-6.720879999999998,0.62,0.15307799999999994,126.13261999999996,3.96,0.430104
CRI,0.21368888,0.6921,0.64582,0.0002363216,5.24,0.15540199999999998,-6.126199999999999,0.6,0.099732,125.92063999999999,3.98,0.5194
AUS,0.21302540000000006,0.70194,0.59372,0.0320316484,4.62,0.15946199999999994,-7.243500000000001,0.64,0.10372599999999997,121.39701999999996,4.0,0.38547
LVA,0.25619860000000005,0.6892600000000002,0.59916,0.0379524486,5.2,0.165658,-6.8975800000000005,0.66,0.09739000000000003,119.90865999999995,3.98,0.393752
GBR,0.3390050400000001,0.6448999999999999,0.5605120000000001,0.10314996800000001,4.6,0.1506019999999999,-8.076540000000001,0.56,0.11758999999999994,118.87924,3.9,0.385442
DEU,0.2519873820000001,0.70818,0.6089199999999999,0.054261505399999986,5.08,0.199172,-7.4212,0.6,0.12531799999999998,127.02064000000004,3.94,0.38208400000000003
