CC,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
POL,0.28763066,0.6961599999999997,0.6412100000000001,0.045616624799999984,6.34,0.15127799999999994,-7.028519999999999,0.54,0.13132999999999995,123.57042000000004,3.88,0.506448
HND,0.26123579999999996,0.6958799999999999,0.7138000000000001,0.0018223798000000001,5.16,0.15343600000000002,-5.32468,0.68,0.13020400000000004,126.10202,4.02,0.5906800000000001
SWE,0.2678228,0.6776799999999998,0.6209700000000001,0.029735221000000003,5.02,0.17306199999999994,-6.97818,0.7,0.09175599999999999,120.02828000000004,4.0,0.49866800000000006
NOR,0.24756789800000004,0.6935800000000002,0.6068500000000001,0.0363129602,5.6,0.17591199999999999,-7.327339999999998,0.72,0.07831999999999999,119.95838000000002,3.98,0.51795
LUX,0.2531129400000001,0.6646400000000001,0.6675000000000001,0.0156498838,4.64,0.16738599999999998,-5.926659999999999,0.66,0.09900200000000002,114.80641999999999,3.94,0.4984
CYP,0.2445035,0.6483599999999999,0.6386999999999997,0.010439221600000005,4.62,0.14255799999999996,-6.537840000000001,0.68,0.09796399999999998,121.06058,3.96,0.4664700000000001
BRA,0.27235679999999995,0.7090799999999998,0.67367,0.0006270338,5.96,0.21855800000000006,-5.658760000000001,0.54,0.11054399999999996,129.30839999999998,4.02,0.5841000000000002
FRA,0.4106272600000001,0.6325600000000001,0.5833699999999999,0.04445420440000001,4.62,0.183376,-7.6627800000000015,0.48,0.097012,117.93248000000004,3.94,0.500282
ECU,0.2785180000000001,0.6944199999999999,0.6792100000000002,0.0005032048000000001,5.26,0.16462199999999996,-5.5855000000000015,0.54,0.12520399999999998,126.62464,4.0,0.6092400000000001
GTM,0.2280108354,0.7025400000000002,0.7103400000000001,0.0067537288000000025,5.7,0.156708,-5.064920000000001,0.58,0.12011000000000002,124.69173999999997,4.0,0.5878939999999999
BEL,0.29810906000000004,0.63168,0.63327,0.06726251379999999,5.2,0.16008199999999995,-6.761800000000003,0.56,0.07818800000000001,117.12498000000004,3.9,0.4483679999999998
TUR,0.3382824,0.67594,0.5943299999999998,0.026189976,5.3,0.19165600000000005,-7.808119999999999,0.36,0.11222400000000003,114.95994,3.98,0.464202
NLD,0.26905342000000004,0.68074,0.65703,0.0390326228,5.04,0.17143799999999998,-6.49978,0.72,0.09865000000000004,121.62283999999994,3.96,0.4932020000000001
HKG,0.2825220000000001,0.6652600000000001,0.6281720000000001,0.018426161000000003,4.34,0.16943000000000005,-6.439560000000002,0.74,0.07848400000000003,123.7718,4.0,0.454
MYS,0.3090339999999999,0.64654,0.6109220000000001,0.004832215,4.66,0.189132,-6.32104,0.64,0.08915800000000003,118.71218,4.0,0.434514
IDN,0.3286717999999999,0.6339600000000001,0.6149420000000001,0.006146107600000002,4.74,0.18525600000000006,-6.640840000000002,0.68,0.07554000000000001,123.75497999999996,4.0,0.4767400000000001
EST,0.23018406,0.70234,0.66164,0.061544997599999984,6.0,0.168382,-6.27224,0.62,0.11127800000000004,119.83556000000002,4.02,0.4871399999999999
ESP,0.2559404000000001,0.6824600000000001,0.6793299999999998,0.049232541399999996,4.6,0.14379399999999998,-6.2195399999999985,0.58,0.11855200000000002,126.93600000000002,3.94,0.5627999999999999
CZE,0.25173182,0.6157199999999999,0.6461899999999999,0.0509999178,5.78,0.18648399999999998,-6.53514,0.64,0.068936,117.59768000000004,3.92,0.43746
