CC,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
POL,0.19082420000000005,0.7024799999999999,0.6982,0.03851974459999999,4.36,0.17381199999999994,-6.3702000000000005,0.56,0.11708999999999994,122.66067999999994,3.98,0.4811300000000001
HND,0.1899814,0.6933800000000001,0.6880200000000001,0.014170522600000002,5.86,0.16438199999999994,-5.59236,0.58,0.09525399999999998,117.97421999999999,3.96,0.518332
SWE,0.16461372000000002,0.6742200000000002,0.7258800000000002,0.0235491574,5.14,0.20400200000000004,-5.847240000000002,0.62,0.10254200000000002,116.27448000000004,3.98,0.528774
NOR,0.2132382,0.6890000000000001,0.6521400000000002,0.021735591000000002,5.1,0.19598000000000007,-7.068480000000003,0.62,0.094174,115.26309999999998,3.96,0.5043320000000001
LUX,0.17184760000000002,0.6363400000000001,0.651576,0.0215318856,5.2,0.18640000000000004,-6.8325,0.64,0.081972,116.80008000000001,3.98,0.488054
CYP,0.16982076,0.6410599999999999,0.6284600000000001,0.0211536174,5.14,0.185698,-6.7473600000000005,0.6,0.092578,113.24661999999998,3.98,0.463926
BRA,0.21601716,0.6167400000000001,0.6423600000000002,0.0115876466,5.08,0.192706,-6.537600000000002,0.66,0.10973600000000004,121.19823999999996,4.02,0.456224
FRA,0.27087100000000003,0.7212000000000001,0.6648799999999998,0.07557566660000001,5.52,0.17955599999999994,-6.5251800000000015,0.42,0.14912800000000004,113.27592,3.98,0.5172940000000001
ECU,0.19109008,0.6838600000000004,0.70308,0.010114608,5.16,0.17233199999999999,-6.0541,0.66,0.099476,117.954,3.92,0.5396259999999999
GTM,0.16124219999999995,0.6878000000000002,0.6934599999999999,0.01018848,5.2,0.17650400000000005,-5.4858,0.54,0.08485200000000001,118.02552,3.96,0.5143459999999999
BEL,0.2621298000000001,0.7005800000000001,0.6954799999999999,0.0219055936,5.36,0.188658,-6.251479999999999,0.48,0.13309800000000002,112.56548000000001,3.98,0.51579
TUR,0.31049099999999996,0.6647600000000001,0.5990800000000003,0.0554577616,4.76,0.15255,-7.766740000000001,0.36,0.06298,118.99598,3.92,0.4675740000000001
NLD,0.19783170000000005,0.7005399999999998,0.7407199999999997,0.028316428000000005,5.1,0.18645,-6.058880000000001,0.48,0.11191199999999997,121.61677999999996,4.0,0.5578980000000001
HKG,0.28599728,0.62626,0.6298099999999999,0.042008304,5.4,0.17145600000000005,-7.160160000000002,0.56,0.08219800000000001,119.91558000000003,3.96,0.4260560000000001
MYS,0.2849898800000001,0.6456399999999998,0.6614400000000002,0.0126515868,5.8,0.197172,-5.983459999999999,0.52,0.077998,120.59620000000004,3.94,0.5065979999999999
IDN,0.25789946,0.6599200000000001,0.6991400000000003,0.005878593599999999,4.86,0.17061800000000002,-5.41544,0.54,0.07889599999999998,120.45442000000004,3.88,0.536438
EST,0.12131779000000002,0.6453399999999999,0.7169800000000001,0.0240939516,6.08,0.16381600000000002,-5.512320000000001,0.52,0.09669799999999996,120.26304,4.0,0.438826
ESP,0.18322447999999994,0.643,0.7457999999999998,0.040642933199999995,5.48,0.17533,-5.964540000000002,0.64,0.09230000000000002,113.58637999999998,3.9,0.5322239999999998
CZE,0.13908120000000002,0.6417800000000001,0.70038,0.0171035722,5.24,0.15526200000000004,-5.810779999999999,0.62,0.11245,125.60585999999998,3.94,0.450646
CRI,0.2034070000000001,0.67148,0.6869999999999997,0.0073366872000000015,5.46,0.15495000000000006,-6.005100000000001,0.64,0.08908200000000005,111.85533999999998,3.98,0.516946
AUS,0.19069218,0.66484,0.6502600000000001,0.025558939,5.16,0.15330000000000002,-6.347939999999999,0.52,0.09385400000000002,118.89788000000004,3.96,0.4939919999999999
LVA,0.18700871,0.6735000000000001,0.6515000000000001,0.011284083800000002,5.32,0.17703400000000005,-7.12904,0.6,0.15715,128.40934,4.0,0.4660060000000002
GBR,0.15415790399999998,0.62326,0.6869200000000002,0.0460739236,5.58,0.194962,-6.548520000000003,0.6,0.08777000000000001,117.35221999999996,3.98,0.46819
DEU,0.16740295999999996,0.67262,0.69902,0.005201898999999999,4.42,0.18231600000000006,-6.612140000000003,0.6,0.12182400000000003,118.38732000000002,3.92,0.457718
URY,0.16434648399999996,0.6784,0.7267600000000001,0.007881764600000002,5.92,0.16208000000000006,-5.5671,0.58,0.10737399999999996,122.45143999999996,3.98,0.5928519999999999
SVK,0.14711508,0.6457400000000001,0.6830399999999999,0.0269596894,5.36,0.17480200000000004,-6.015219999999999,0.54,0.09846400000000002,121.22905999999996,3.94,0.469204
ARG,0.15716762000000006,0.63266,0.6928,0.07108087480000003,4.74,0.17497000000000004,-6.293140000000002,0.62,0.08919400000000001,116.2533,3.94,0.4827419999999998
