CC,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
POL,0.30747649400000016,0.6251000000000002,0.6182599999999998,0.1435100238,5.22,0.189824,-8.104319999999998,0.44,0.10168799999999996,116.02329999999996,3.9,0.4131280000000001
HND,0.2398824,0.7051199999999999,0.6616200000000001,0.0180976952,4.92,0.144544,-5.676399999999997,0.62,0.07848400000000001,116.55072,4.0,0.5200339999999999
SWE,0.2939381420000001,0.62898,0.6323199999999997,0.056968812800000025,5.52,0.2056219999999999,-7.228580000000003,0.52,0.092306,118.01386,4.0,0.5225200000000001
NOR,0.17497364199999996,0.6053600000000001,0.64456,0.06912325379999999,5.14,0.17970599999999998,-7.5284200000000014,0.6,0.08227999999999998,126.92184000000002,3.98,0.4326100000000001
LUX,0.20805285999999995,0.6523200000000002,0.6520980000000001,0.0942988938,6.1,0.17235199999999998,-7.2192000000000025,0.58,0.12208000000000002,125.64531999999996,3.9,0.451588
CYP,0.20274511999999995,0.6364799999999999,0.6528000000000002,0.0007935215999999999,5.54,0.15736599999999998,-6.147079999999999,0.48,0.09786800000000002,119.94332,3.98,0.480534
BRA,0.33278067260000016,0.6755000000000001,0.6286999999999998,0.09782553700000003,5.62,0.201534,-7.960019999999997,0.52,0.101668,123.0186,4.02,0.526302
FRA,0.3159381420000001,0.6722000000000001,0.6186460000000001,0.1136952086,5.6,0.16346800000000006,-8.4603,0.42,0.16318,121.3514,4.0,0.446458
ECU,0.17463620000000005,0.70904,0.7036199999999999,0.005611221800000001,4.76,0.15741200000000002,-5.11736,0.5,0.09149,111.96415999999994,3.96,0.595394
GTM,0.1991981999999999,0.6889799999999999,0.6713800000000002,0.0241551512,4.34,0.169178,-5.72204,0.6,0.08095199999999997,116.35650000000004,4.0,0.5128099999999999
BEL,0.2650726400000001,0.6692199999999999,0.6151400000000001,0.06985796579999999,5.08,0.182028,-7.695519999999997,0.52,0.144572,121.65041999999998,4.0,0.44329399999999997
TUR,0.3479690799999999,0.6266799999999999,0.6082919999999999,0.08139249639999999,5.34,0.19263999999999995,-7.58982,0.3,0.091092,130.21800000000002,3.9,0.44476400000000005
NLD,0.2379542420000001,0.6811200000000003,0.625212,0.0981835034,5.58,0.19005000000000005,-7.938219999999999,0.52,0.12929999999999994,121.60047999999996,4.0,0.422834
HKG,0.31519220000000003,0.6509400000000001,0.6137400000000001,0.0191452046,4.62,0.15732000000000002,-6.558039999999997,0.66,0.06685200000000002,121.05282,3.92,0.410506
MYS,0.3126010000000001,0.63556,0.6240600000000001,0.023613319,5.28,0.16983800000000002,-6.4564999999999975,0.56,0.08618600000000001,119.95183999999996,3.92,0.43379799999999996
IDN,0.31842694800000004,0.59022,0.6558199999999998,0.0466088632,5.34,0.180492,-6.20352,0.7,0.08047399999999999,118.73424,3.92,0.4286380000000001
EST,0.223933002,0.6504799999999998,0.6404,0.0316112532,5.14,0.174728,-6.338320000000001,0.52,0.091446,120.34898000000001,3.94,0.4287240000000001
ESP,0.31901538,0.6299600000000001,0.67282,0.06551464299999997,5.88,0.17363200000000004,-6.968300000000003,0.44,0.10949000000000003,122.73108000000003,3.94,0.5316019999999999
CZE,0.20837721460000005,0.6455,0.6629400000000001,0.019637202000000003,5.4,0.17711399999999994,-6.649879999999998,0.64,0.105294,124.43733999999996,3.98,0.439758
CRI,0.2077258,0.6903199999999998,0.7053800000000001,0.032251882200000005,5.28,0.18755,-6.032300000000001,0.54,0.113078,123.72426000000004,3.96,0.5379839999999999
AUS,0.2862783740000001,0.6517200000000003,0.588236,0.0397910144,5.2,0.20959799999999995,-7.795459999999998,0.54,0.09593999999999996,119.59371999999996,3.98,0.41602
LVA,0.19784766,0.6872399999999999,0.6189600000000001,0.0065680140000000005,5.04,0.16580599999999998,-6.244240000000001,0.52,0.08978400000000004,118.10331999999998,3.96,0.3868380000000001
GBR,0.2280571466000001,0.6190800000000001,0.6125799999999999,0.115054672,5.6,0.17515599999999995,-8.006879999999997,0.44,0.10924200000000002,126.90957999999996,4.0,0.41280200000000017
DEU,0.2881803420000001,0.6804000000000001,0.6170800000000001,0.07603347719999999,5.16,0.20938000000000007,-8.383,0.58,0.14245599999999994,120.54180000000002,4.04,0.4355
URY,0.2557702,0.6881,0.6623600000000001,0.023058624,5.22,0.2047660000000001,-6.703639999999999,0.48,0.099576,120.37033999999998,3.94,0.5922999999999999
SVK,0.17329427199999994,0.6473399999999999,0.6875399999999999,0.014377027400000002,5.42,0.183224,-5.7393399999999986,0.62,0.106948,124.45508,3.96,0.429038
