CC,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
POL,0.2634414200000001,0.7312399999999998,0.6343000000000001,0.0012211251999999998,5.56,0.15783599999999998,-7.414179999999996,0.52,0.16983200000000007,124.80863999999998,3.98,0.5145000000000002
HND,0.2744306000000001,0.7294800000000002,0.6848399999999999,0.009570190799999998,6.1,0.16990000000000005,-5.3447200000000015,0.52,0.14082200000000006,124.73020000000004,4.04,0.6481699999999999
SWE,0.22264372,0.73506,0.6217800000000002,0.017280073799999997,5.24,0.20049000000000006,-7.596160000000002,0.58,0.149364,119.05313999999998,4.0,0.4930700000000002
NOR,0.19178378,0.7392799999999998,0.62178,0.0071113662,5.12,0.172014,-6.968220000000001,0.54,0.16172000000000006,117.92448000000002,3.98,0.5174700000000001
LUX,0.2508311999999999,0.71062,0.6774600000000001,0.017676059999999997,5.06,0.18980400000000006,-5.68824,0.38,0.13914799999999994,115.33814,4.02,0.543524
CYP,0.2628999999999999,0.7010999999999997,0.67774,0.0061680548,4.82,0.15417200000000006,-5.7948,0.44,0.10266399999999998,119.40823999999996,4.0,0.46151400000000004
BRA,0.3329108000000001,0.7031200000000001,0.6310199999999999,0.0003527856,6.18,0.18306,-6.098020000000004,0.64,0.14945,129.84507999999997,3.98,0.5977639999999999
FRA,0.27948884,0.74626,0.6562600000000001,0.033576027000000015,4.62,0.161768,-6.98164,0.4,0.151198,118.02360000000004,3.98,0.528706
ECU,0.29283459999999994,0.7431399999999998,0.6590599999999999,0.03378589160000001,5.8,0.17461200000000004,-5.6556,0.54,0.14803200000000005,121.36314,4.0,0.6163999999999998
GTM,0.2992546000000001,0.7329999999999999,0.6579400000000001,0.025710490800000003,5.86,0.17930799999999994,-5.6715,0.64,0.13157,123.69946000000002,4.0,0.6280100000000001
BEL,0.15132428000000006,0.73788,0.6989199999999998,0.07019807900000001,4.9,0.191786,-6.21034,0.5,0.114804,122.02176000000004,3.98,0.5336380000000001
TUR,0.3800652,0.6239600000000001,0.5165164000000001,0.007449555800000001,4.9,0.1519020000000001,-9.8669,0.46,0.09797200000000003,119.08728000000002,3.98,0.424654
NLD,0.21020126000000008,0.7101600000000003,0.63846,0.0524799246,5.1,0.18141200000000005,-7.1912600000000015,0.62,0.154894,120.86202000000004,4.0,0.47955
HKG,0.33997354,0.6591400000000001,0.59242,1.11262e-05,5.08,0.20358000000000007,-6.449079999999998,0.68,0.07733199999999997,122.06977999999998,3.98,0.46316
MYS,0.3822480000000001,0.6333400000000001,0.5562799999999999,0.0191104958,5.9,0.201444,-7.07942,0.58,0.08348599999999999,125.50372000000002,3.94,0.4611
