CC,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
POL,0.267434288,0.6620999999999998,0.64078,0.0917758758,5.92,0.209024,-6.607159999999998,0.46,0.135402,119.84996000000002,3.92,0.4091840000000001
HND,0.2224262000000001,0.7204,0.66862,0.004177948,5.48,0.18068400000000004,-5.417539999999999,0.44,0.117656,113.10396,4.02,0.5339200000000001
SWE,0.16280298,0.6722000000000001,0.7112599999999999,0.03510910780000001,5.0,0.197262,-6.262780000000001,0.56,0.12742199999999998,119.51846,3.98,0.4656080000000001
NOR,0.21416036,0.6690999999999999,0.63462,0.0695303526,5.12,0.21147800000000005,-7.68588,0.7,0.10687599999999997,117.19604,4.0,0.4582460000000001
LUX,0.246214824,0.7087999999999998,0.6345800000000001,0.002477161800000001,5.8,0.19506,-6.314119999999999,0.52,0.13748000000000002,115.05118000000004,3.98,0.472422
CYP,0.22454374,0.6764199999999998,0.6542600000000001,0.0015229626,4.86,0.17586400000000002,-5.7041,0.42,0.12054200000000005,119.06274000000002,4.02,0.4403220000000001
BRA,0.274723128,0.6690799999999999,0.6459999999999999,0.034483831599999994,4.86,0.193452,-6.164820000000002,0.58,0.11408,121.08055999999996,3.94,0.5597999999999999
FRA,0.26679047599999994,0.6710799999999999,0.6380379999999998,0.042390824999999986,4.7,0.186644,-6.642319999999999,0.4,0.12876800000000005,113.72097999999998,4.0,0.489716
ECU,0.20718620000000004,0.7259600000000002,0.718672,0.0023979229999999997,4.5,0.18855,-5.2762400000000005,0.48,0.114274,116.8671,4.06,0.63332
GTM,0.22495250600000002,0.7102200000000002,0.6982199999999998,0.015706390400000002,4.86,0.190178,-5.4201,0.36,0.097898,115.03532,4.02,0.5575760000000001
BEL,0.20174490000000006,0.665,0.65854,0.045642983599999985,4.98,0.19318599999999994,-6.453839999999998,0.5,0.14342800000000006,116.99158,4.0,0.41321400000000014
TUR,0.27965902,0.6287799999999999,0.6066199999999999,0.08922504040000001,4.86,0.17347,-7.380659999999998,0.58,0.10856400000000001,116.40569999999998,3.98,0.37996
NLD,0.16801438000000002,0.6845600000000002,0.7099599999999999,0.07160671939999999,5.2,0.16894999999999993,-6.142299999999998,0.48,0.141844,117.29069999999996,4.02,0.44358
HKG,0.28581480000000004,0.6302800000000001,0.6103599999999998,0.025945422799999996,5.16,0.17616799999999996,-6.447139999999999,0.66,0.097368,114.72067999999996,3.9,0.43718999999999997
MYS,0.3080808000000001,0.5993200000000001,0.6015799999999998,0.0177312182,5.48,0.21028400000000005,-6.76218,0.6,0.10073799999999998,117.59798,3.9,0.44054
IDN,0.26776897999999993,0.62398,0.6556799999999999,0.0049285660000000005,4.9,0.19216,-5.934100000000001,0.66,0.10420599999999998,118.50576,3.92,0.4920660000000002
EST,0.17876842399999998,0.6522199999999998,0.6461199999999999,0.010204538200000002,5.36,0.20043799999999995,-6.0585200000000015,0.4,0.135302,121.31933999999997,3.96,0.4102540000000001
ESP,0.22787720000000006,0.6678999999999999,0.6886399999999999,0.0169240758,5.28,0.22498999999999994,-5.8958,0.52,0.11447000000000003,113.18519999999998,4.06,0.5186839999999999
CZE,0.192812508,0.6394,0.6861000000000002,0.0628500902,5.66,0.17987999999999993,-5.494460000000001,0.52,0.12349,118.05371999999996,4.0,0.395874
CRI,0.203909908,0.6899199999999999,0.69316,0.033842464,4.6,0.169378,-5.433959999999997,0.44,0.11541800000000002,116.34501999999996,4.02,0.5033680000000001
VNM,0.3570326000000001,0.6272599999999999,0.6013764,0.041021933200000006,4.44,0.172292,-7.194939999999999,0.46,0.07965599999999999,116.46938,3.92,0.436518
AUS,0.17461422799999998,0.65982,0.6364799999999999,0.030236787400000006,4.92,0.17115999999999995,-6.254920000000001,0.54,0.129066,117.66158,4.0,0.404074
LVA,0.18791772000000007,0.6715599999999998,0.6465599999999999,0.0210472792,4.62,0.21533799999999995,-5.917979999999999,0.44,0.13320800000000005,116.95628,4.02,0.380748
GBR,0.17074147199999995,0.6332,0.72734,0.047999274,5.1,0.2253,-5.639640000000001,0.58,0.109722,120.06761999999998,4.02,0.48804
DEU,0.211411708,0.6726000000000001,0.6613600000000001,0.0469446276,4.8,0.2011600000000001,-6.26296,0.46,0.134236,113.15446000000001,4.0,0.449076
URY,0.17789000000000002,0.7212000000000002,0.7457999999999997,0.0026043854,4.84,0.21771,-5.5729999999999995,0.38,0.13212199999999996,117.39356000000001,4.02,0.6133799999999999
SVK,0.19012557600000005,0.6764999999999999,0.68694,0.026119602199999998,5.66,0.203292,-5.70346,0.54,0.11046,123.25004,4.0,0.4519940000000001
ARG,0.30275539999999995,0.6642399999999999,0.629372,0.001894088,5.46,0.195418,-6.758560000000001,0.5,0.10200400000000004,114.39401999999995,4.0,0.4853599999999998
