CC,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
POL,0.16713714,0.6498,0.6701600000000001,0.11085465520000004,5.24,0.185526,-7.23502,0.5,0.10985000000000003,114.64768000000001,3.98,0.5029180000000002
HND,0.21408279999999996,0.7279599999999999,0.6804999999999999,0.004393690600000001,5.58,0.165142,-5.6921800000000005,0.6,0.07887999999999999,112.02256000000001,4.02,0.58572
SWE,0.15869619999999995,0.6763600000000001,0.7087,0.041573593999999985,5.58,0.19086199999999998,-6.250419999999997,0.6,0.11740999999999999,119.57274,4.04,0.52925
NOR,0.22208,0.6638999999999998,0.6546399999999999,0.0209952036,5.7,0.167908,-6.785800000000003,0.46,0.113274,119.74562,3.96,0.4528980000000001
LUX,0.1919272,0.6764999999999998,0.69676,0.0499832126,5.36,0.17611800000000002,-5.69172,0.46,0.10210200000000004,112.65516,3.94,0.492738
CYP,0.18415368,0.6378199999999999,0.6576200000000001,0.0017591847999999994,5.1,0.16838400000000006,-5.92924,0.48,0.09887,119.73462,4.0,0.5132200000000001
BRA,0.2251171200000001,0.6984,0.64884,0.0008909231999999998,6.42,0.17164800000000008,-6.592339999999999,0.5,0.10953599999999998,115.9223,4.04,0.5386700000000001
FRA,0.2501544,0.6756599999999999,0.6737599999999999,0.05612235899999999,5.62,0.13885400000000006,-6.57702,0.54,0.13864200000000002,113.37599999999996,4.02,0.5128140000000001
ECU,0.25251868,0.6986999999999999,0.70758,0.0184982984,5.46,0.16526,-6.018199999999998,0.54,0.084092,112.99984,4.02,0.59116
GTM,0.23062399999999997,0.7203,0.6970999999999999,0.005261758199999999,5.38,0.177652,-5.5941,0.6,0.08626400000000002,108.13746,3.98,0.5906800000000001
BEL,0.23262609999999995,0.6924800000000001,0.6784600000000002,0.0276704496,5.04,0.14649400000000004,-6.766020000000001,0.4,0.16762399999999994,116.75649999999996,4.0,0.4978680000000002
TUR,0.25688273999999994,0.6807799999999999,0.6004200000000002,0.0545329684,5.68,0.14520199999999994,-7.812620000000001,0.26,0.082522,120.54110000000004,3.94,0.470442
NLD,0.1386156,0.6951399999999999,0.7115600000000001,0.1032818394,5.34,0.17638,-6.26396,0.48,0.11164599999999998,121.84736,4.02,0.5500080000000002
HKG,0.26698126,0.64798,0.62646,0.0192984792,6.46,0.15553600000000006,-6.2418999999999984,0.62,0.092468,116.69047999999997,4.02,0.4590680000000002
MYS,0.21111906000000005,0.6179600000000001,0.6467599999999999,0.0010480092,5.96,0.17652600000000007,-5.720720000000001,0.58,0.09890000000000004,120.38708,4.0,0.4451000000000001
IDN,0.21362138,0.6612399999999999,0.6923599999999999,0.00136688,5.78,0.157882,-5.542300000000001,0.52,0.07640199999999997,111.12880000000004,3.94,0.5942200000000002
EST,0.16585986000000005,0.6831799999999998,0.6663800000000001,0.023547638999999995,5.74,0.13109000000000004,-6.0247199999999985,0.5,0.08482999999999999,119.18992,4.02,0.4568080000000001
ESP,0.1797366,0.7083600000000001,0.7615600000000002,0.05792971199999999,4.82,0.161552,-6.018399999999999,0.52,0.09315200000000004,110.98559999999998,4.0,0.6477
CZE,0.11659313999999997,0.70898,0.7023800000000001,0.0005181221999999999,4.52,0.17556800000000006,-6.379940000000001,0.52,0.18493600000000004,130.1706,4.04,0.4268699999999999
CRI,0.2186586,0.7251200000000003,0.68738,0.0043313954,5.26,0.17310199999999998,-5.9381,0.56,0.11082399999999998,108.88971999999998,4.02,0.5660799999999999
AUS,0.253743052,0.6281200000000001,0.6630199999999999,0.0398010584,5.62,0.16714800000000007,-6.391859999999999,0.6,0.109802,114.51062000000003,3.98,0.46542
LVA,0.16265430000000006,0.6775399999999999,0.6505200000000001,0.026101285199999998,5.54,0.174504,-7.162319999999999,0.58,0.148286,115.57498000000004,4.0,0.5079940000000001
GBR,0.23203786,0.6419199999999998,0.6285999999999999,0.0907606682,5.76,0.16164800000000001,-7.290339999999999,0.56,0.12358800000000007,115.50853999999998,3.96,0.48089
DEU,0.216726466,0.6663399999999999,0.6845000000000002,0.0635429686,5.52,0.178938,-6.970840000000003,0.42,0.13547199999999995,121.34657999999996,4.0,0.49081199999999997
URY,0.2277202,0.6845199999999998,0.6991999999999998,0.002190516,5.48,0.18821,-5.697019999999999,0.5,0.093168,115.01872,4.0,0.6141
SVK,0.19678680000000004,0.65666,0.6820400000000001,0.024276570800000005,6.0,0.17737000000000006,-5.858440000000001,0.56,0.14447600000000002,117.39497999999998,3.94,0.5116200000000001
ARG,0.21578959999999994,0.6650800000000001,0.6851599999999999,0.015157694199999999,5.4,0.202554,-5.905899999999997,0.54,0.08936999999999999,117.75386000000002,4.0,0.5784699999999999
TWN,0.26321314,0.62216,0.63338,0.0240640864,6.04,0.16047,-6.7045600000000025,0.58,0.075164,126.38602,4.0,0.4784160000000001
USA,0.204514,0.6874999999999999,0.6127800000000001,0.059850438999999984,5.82,0.151084,-7.169699999999998,0.62,0.140914,114.43159999999996,4.0,0.4784800000000001
PRT,0.26663628,0.70104,0.5915400000000001,0.052192798200000015,5.86,0.170652,-7.670180000000002,0.54,0.17002800000000004,117.13796000000002,4.0,0.4376479999999999
IRL,0.2549110439999999,0.6259399999999999,0.6304000000000001,0.06198326979999999,5.56,0.161384,-7.1905199999999985,0.62,0.10319799999999997,114.56430000000002,4.0,0.48774799999999996
DOM,0.2571775399999999,0.7176399999999998,0.6644800000000001,0.0062200184,6.32,0.16897599999999996,-6.244639999999998,0.48,0.10975,116.54056000000001,4.04,0.59444
CHE,0.25591832,0.68924,0.64982,0.028445458399999998,5.82,0.14758599999999994,-6.704060000000001,0.44,0.109974,115.59888,3.98,0.5134759999999998
LIE,0.02055,0.458,0.7756666666666666,0.041005066666666666,4.333333333333333,0.15256666666666666,-5.813666666666667,0.6666666666666666,0.06723333333333333,152.33633333333333,4.0,0.22633333333333336
LTU,0.18926704000000005,0.6667199999999999,0.6217600000000001,0.059261063199999985,6.36,0.13907600000000006,-6.8417,0.52,0.108224,115.77973999999999,4.02,0.4848600000000001
JPN,0.14705905999999996,0.62476,0.7285,0.049183948200000015,5.38,0.20354000000000005,-5.1039400000000015,0.68,0.096954,123.46409999999996,3.98,0.5172159999999998
BOL,0.20962540000000007,0.7174400000000002,0.71638,0.0004059102000000001,5.18,0.14177200000000004,-5.60996,0.5,0.07908200000000001,110.06253999999996,4.0,0.5943799999999998
NIC,0.23387323999999995,0.7029199999999999,0.6936799999999999,0.0044760774,5.28,0.16220199999999999,-5.57808,0.64,0.08672600000000001,109.69831999999997,4.0,0.5598200000000002
COL,0.18012968000000004,0.6984800000000001,0.7134799999999999,0.003986783599999999,5.52,0.16042800000000004,-5.481140000000003,0.52,0.10731200000000002,118.14303999999998,4.0,0.6120799999999998
HUN,0.11587224,0.6938599999999999,0.6939799999999998,0.04711680639999999,6.32,0.14979000000000006,-6.407279999999999,0.54,0.11276200000000006,117.41523999999998,4.0,0.53374
SGP,0.2594916600000001,0.66692,0.6462600000000001,0.0047539752,5.84,0.15878200000000006,-5.999440000000001,0.54,0.10473200000000002,116.35757999999998,4.02,0.4766000000000001
MEX,0.25410147999999994,0.7086399999999999,0.68262,0.0159155266,4.98,0.16437400000000008,-5.934920000000001,0.52,0.09145600000000002,112.55348000000002,4.0,0.6034000000000002
MCO,0.3069057142857143,0.6934285714285714,0.6517142857142858,0.0019452,3.571428571428572,0.11378571428571428,-6.724428571428571,0.42857142857142855,0.14094285714285712,104.52142857142857,4.0,0.55
BGR,0.11665766,0.7038,0.6649200000000001,0.0045748602,5.98,0.16676200000000002,-6.006140000000002,0.44,0.13621,116.79644000000003,4.0,0.45364
ITA,0.20020225999999994,0.6665000000000001,0.6353000000000001,0.051863576400000014,5.72,0.19605600000000006,-7.032780000000001,0.44,0.09410200000000002,119.85183999999998,4.06,0.467672
DNK,0.22442499999999987,0.7144800000000001,0.64784,0.022353101600000005,6.26,0.16289800000000002,-6.709920000000002,0.44,0.13020000000000004,122.88649999999996,4.02,0.518798
PAN,0.21419020000000005,0.73732,0.6606600000000001,0.0015746382,5.5,0.15373200000000006,-5.6615600000000015,0.56,0.10638599999999998,113.07046000000001,3.98,0.5297
PHL,0.27693846,0.65384,0.6458400000000001,0.0175053214,6.4,0.16390600000000005,-6.2099,0.7,0.076926,113.15191999999999,4.02,0.47876
