CC,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
POL,0.23075722600000004,0.6056199999999999,0.663602,0.08117178239999999,4.74,0.15271800000000005,-7.745320000000004,0.48,0.112764,123.4437,3.94,0.4103740000000001
HND,0.25249301034482763,0.7026551724137932,0.6402068965517242,0.057304942758620685,5.344827586206896,0.17509655172413793,-7.0586896551724125,0.6551724137931034,0.1411862068965517,121.77513793103451,4.0,0.523
SWE,0.23039137200000004,0.5884199999999997,0.6818599999999999,0.090121435,5.4,0.18413999999999991,-7.14092,0.52,0.09458000000000004,123.62525999999997,3.96,0.4734200000000002
NOR,0.25092479999999995,0.6336,0.6652999999999998,0.06072927160000001,5.36,0.17517599999999994,-7.2037,0.52,0.09800599999999997,122.94951999999996,3.92,0.52004
LUX,0.03022533333333333,0.5156666666666667,0.735,0.034333333333333334,8.0,0.1871,-5.042333333333334,0.6666666666666666,0.0605,110.15733333333333,4.0,0.39266666666666666
CYP,0.18433333333333327,0.4096666666666667,0.7879999999999999,0.1870361,4.0,0.1653,-7.217666666666666,0.6666666666666666,0.09466666666666666,129.68966666666668,4.0,0.3888666666666665
BRA,0.30331698,0.6410800000000001,0.6510999999999999,0.03199169859999998,6.1,0.18326199999999998,-6.4695,0.56,0.12810400000000002,117.03692,3.96,0.5056200000000001
FRA,0.364969336,0.6135200000000001,0.6151399999999999,0.12217449400000001,5.6,0.1907,-8.094859999999999,0.4,0.13043600000000002,120.41940000000002,3.92,0.441276
ECU,0.29069414,0.6261399999999999,0.61798,0.048887829799999984,5.58,0.14294799999999994,-7.497840000000004,0.56,0.055762000000000006,115.40699999999997,3.98,0.4639279999999999
GTM,0.17264993599999998,0.63756,0.6943200000000002,0.036755841000000004,5.76,0.17952800000000002,-7.0378,0.52,0.07661599999999998,120.83456000000001,3.9,0.5625
BEL,0.31037658,0.62642,0.5796180000000001,0.13092281680000006,5.52,0.203458,-8.26528,0.48,0.109094,119.25133999999996,3.98,0.4380339999999999
TUR,0.301855144,0.6085200000000001,0.5707200000000001,0.1818727824,4.98,0.184186,-8.054640000000001,0.36,0.09981,115.4915,3.98,0.446604
NLD,0.20690012,0.6200999999999998,0.7141,0.0630585076,5.56,0.16396999999999998,-6.5321799999999985,0.58,0.091568,125.16454000000002,3.96,0.530296
HKG,0.3100451290322581,0.5861612903225805,0.6257096774193548,0.035150135161290334,4.548387096774194,0.18032258064516127,-7.437903225806451,0.6451612903225806,0.08089032258064516,110.79629032258065,4.0,0.4373064516129032
MYS,0.3064724160000001,0.5613399999999996,0.5798740000000001,0.0495090212,4.54,0.191136,-6.929100000000003,0.68,0.06819400000000002,122.46186000000002,3.92,0.415514
IDN,0.22975198000000005,0.5945800000000001,0.6407,0.0435020392,4.7,0.21650200000000006,-6.06522,0.68,0.08312600000000002,119.88766,3.98,0.43228000000000016
EST,0.24436439999999998,0.6397333333333333,0.6263333333333334,0.06710700133333332,4.666666666666667,0.2244333333333333,-8.480933333333333,0.5333333333333333,0.10458666666666663,118.58093333333332,4.0,0.3959133333333334
ESP,0.29373435600000003,0.62128,0.6304000000000001,0.08435803320000003,4.98,0.17332199999999998,-7.6267200000000015,0.56,0.06744800000000002,118.48514000000002,3.94,0.47432
CZE,0.20567778,0.52354,0.6807600000000003,0.16675610600000002,5.74,0.21961600000000006,-7.360420000000001,0.54,0.066434,121.78633999999994,3.98,0.4053520000000001
CRI,0.18423478800000004,0.584,0.7136800000000001,0.04697693820000001,5.18,0.19633,-6.273179999999999,0.68,0.0747,125.61254,3.96,0.5454880000000002
AUS,0.2925355892000001,0.5905999999999999,0.629946,0.07823779859999999,5.42,0.16700799999999993,-7.718679999999997,0.54,0.08361200000000002,121.07932000000004,3.94,0.430418
LVA,0.198507921,0.5608500000000001,0.72265,0.0919912545,5.2,0.162445,-6.726049999999999,0.4,0.07438000000000003,122.9756,3.85,0.418235
GBR,0.273292744,0.5603600000000001,0.609128,0.11443994960000001,5.54,0.20260199999999995,-7.620039999999998,0.58,0.07979800000000001,118.92897999999997,3.96,0.389156
DEU,0.18087952,0.6367999999999998,0.668248,0.07369503179999999,5.6,0.168232,-6.8927200000000015,0.58,0.144006,119.72023999999998,3.88,0.4285359999999999
URY,0.23443398,0.58296,0.6461199999999999,0.044844590999999996,5.8,0.219712,-8.022219999999999,0.64,0.07912400000000001,120.42665999999996,3.86,0.5171639999999998
SVK,0.3268997777777779,0.5575,0.6016111111111111,0.4036767611111112,6.222222222222222,0.23369444444444445,-9.530277777777778,0.6666666666666666,0.06946111111111113,121.78416666666668,3.888888888888889,0.3862222222222222
ARG,0.268283586,0.6083400000000001,0.6469240000000002,0.08903062420000002,4.1,0.19132,-6.86108,0.74,0.078444,120.81548000000004,3.92,0.4903040000000001
TWN,0.2933120531914893,0.6004893617021277,0.6110851063829785,0.08918935829787232,4.8085106382978715,0.2339553191489361,-7.1315531914893615,0.5744680851063829,0.07084680851063828,120.23021276595743,3.9787234042553186,0.4465106382978722
USA,0.2466825600000001,0.5934000000000001,0.62512,0.07996093859999999,5.04,0.185886,-7.429839999999999,0.66,0.079416,123.8528,3.9,0.395816
PRT,0.260436,0.60618,0.6191800000000001,0.037845618,5.44,0.200892,-7.3166800000000025,0.46,0.14396000000000006,121.05862,4.0,0.373152
IRL,0.2824763922,0.5886400000000002,0.615078,0.1335582684,5.22,0.18319200000000005,-8.378179999999999,0.58,0.081338,118.78121999999998,4.02,0.4478899999999999
DOM,0.2508865200000001,0.5489800000000001,0.6774199999999999,0.18031636059999998,5.34,0.20807199999999995,-7.122159999999999,0.5,0.10237000000000003,129.13144,3.92,0.5064799999999999
