CC,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
POL,0.217824,0.6861800000000001,0.65044,0.0551431094,5.32,0.17302199999999995,-7.17276,0.36,0.12028400000000004,121.99145999999998,3.98,0.47571
HND,0.25532,0.7228599999999998,0.675,0.000199627,5.3,0.18747199999999992,-5.724000000000002,0.64,0.120474,123.92278000000003,4.0,0.6159499999999999
SWE,0.28691488000000004,0.61646,0.5961080000000002,0.0391469898,4.66,0.203998,-7.88322,0.66,0.098538,110.66234,3.88,0.4435559999999999
NOR,0.21746366000000006,0.6807599999999999,0.662906,0.06016937400000001,5.56,0.236774,-7.387239999999998,0.48,0.130842,118.0507,4.0,0.5126360000000001
LUX,0.24630485999999996,0.7426600000000001,0.6314200000000003,0.0025383660000000002,5.64,0.17917200000000008,-6.073639999999998,0.46,0.14370800000000006,123.25235999999997,3.98,0.5104040000000004
CYP,0.20017111000000004,0.6860400000000003,0.7075200000000003,0.0039720972,5.8,0.15284799999999998,-5.906539999999999,0.52,0.12323200000000002,117.61834,4.02,0.5237200000000001
BRA,0.3855,0.72878,0.6538400000000002,0.0026598966000000003,5.26,0.238504,-6.400780000000003,0.48,0.14842399999999994,125.56143999999999,3.98,0.6070420000000001
FRA,0.2968382,0.7551199999999997,0.6611600000000002,0.0197134122,4.92,0.166434,-6.131860000000001,0.3,0.15029,119.42844,4.0,0.564516
ECU,0.25570899999999985,0.7443399999999998,0.6761,0.016367514399999998,5.2,0.15908599999999995,-5.5285400000000005,0.52,0.14882599999999999,125.47708000000004,3.98,0.6259800000000001
GTM,0.279848,0.7543599999999999,0.6609399999999997,0.0038068876000000008,4.98,0.18975799999999995,-5.552579999999999,0.6,0.12186,124.06962,4.0,0.6147199999999998
BEL,0.28805131999999994,0.7136200000000001,0.6378439999999999,0.1534632078,5.2,0.15686999999999998,-7.91684,0.4,0.112302,122.05336,3.96,0.4693739999999999
TUR,0.34229800000000005,0.6991200000000002,0.6186200000000003,0.026575141799999997,6.08,0.17737999999999998,-7.483520000000002,0.36,0.119754,124.74553999999996,3.98,0.47808
