CC,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
POL,0.23052514,0.72932,0.68106,0.0372896006,5.64,0.167052,-6.9280800000000005,0.46,0.148896,128.40563999999998,3.98,0.5373799999999997
HND,0.2941206000000001,0.6706400000000001,0.6768599999999998,0.025614995600000003,6.18,0.1801319999999999,-5.446680000000001,0.64,0.13462000000000002,121.59986,3.96,0.6090800000000001
SWE,0.3502302000000001,0.6889200000000002,0.5630600000000002,0.0069147952000000006,5.42,0.14421000000000006,-7.955059999999999,0.54,0.15506399999999998,123.28861999999997,3.84,0.5162200000000001
NOR,0.2766380799999999,0.7216199999999999,0.6263699999999998,0.016951209200000004,4.8,0.17077000000000006,-7.373919999999999,0.5,0.18112799999999998,123.68867999999996,3.92,0.5590799999999999
LUX,0.2107186199999999,0.7421,0.6299999999999999,0.0323993172,5.96,0.15656600000000004,-6.231620000000001,0.42,0.168182,124.29978,3.94,0.5334439999999999
CYP,0.296148,0.66242,0.6224999999999999,0.002549283000000001,5.18,0.17649,-7.670199999999999,0.5,0.10588000000000004,123.83682000000003,4.0,0.4676500000000001
BRA,0.32728062,0.7101999999999998,0.6577000000000001,0.0027666836,5.52,0.2829260000000001,-5.986860000000003,0.68,0.13963599999999998,131.57435999999998,3.98,0.6018040000000001
FRA,0.28360346,0.74568,0.6553399999999998,0.02422563240000001,5.24,0.162924,-6.743779999999999,0.44,0.151254,120.50490000000003,3.92,0.5462260000000001
ECU,0.25680313999999993,0.7377600000000001,0.7005000000000002,0.038186479599999996,5.8,0.196738,-5.142120000000001,0.64,0.16757399999999995,125.44554000000002,3.98,0.6563599999999999
GTM,0.2675834,0.7093200000000001,0.6693799999999999,0.025749999800000003,6.2,0.169356,-5.243400000000001,0.7,0.156224,126.34149999999998,3.98,0.64262
BEL,0.24179104,0.7105600000000003,0.6496200000000001,0.0386587894,5.7,0.187702,-6.529299999999999,0.56,0.142876,122.54102,3.92,0.54378
TUR,0.33177674,0.7015800000000002,0.6156999999999999,0.0191775128,5.2,0.175064,-7.855079999999997,0.36,0.095986,116.45628,4.06,0.50176
NLD,0.2224824400000001,0.7272,0.66146,0.019986323,5.7,0.156084,-6.62438,0.46,0.17070799999999994,124.41645999999996,3.96,0.5621619999999999
HKG,0.4411025400000001,0.6191800000000001,0.5557199999999999,0.021521928,5.96,0.15154199999999998,-6.716900000000001,0.74,0.06864400000000001,129.56444000000002,4.0,0.43938000000000016
MYS,0.4565397399999999,0.60146,0.51494,0.0031681946000000002,6.36,0.162914,-7.20598,0.64,0.06282199999999999,124.19065999999997,3.94,0.4461859999999999
IDN,0.54645374,0.5728600000000001,0.4559719999999999,0.008040266600000002,5.12,0.175652,-8.142039999999998,0.74,0.05200800000000002,118.0916,4.02,0.4389260000000001
EST,0.25032048,0.7127599999999998,0.6407200000000002,0.033984479399999996,5.6,0.17124399999999998,-7.000579999999999,0.5,0.144802,128.80375999999998,4.06,0.5110680000000001
ESP,0.30531259999999993,0.71392,0.65856,0.009419468600000005,4.68,0.16941199999999998,-6.2391200000000016,0.6,0.180162,118.51353999999998,3.96,0.5893800000000001
CZE,0.2550874000000001,0.6923800000000001,0.6529,0.0092367356,5.98,0.15947799999999995,-7.115500000000003,0.44,0.13313599999999998,124.19924,3.94,0.5161680000000001
CRI,0.2988474000000001,0.72244,0.626744,0.02566328200000001,5.9,0.161202,-6.1131400000000005,0.64,0.16700399999999999,120.43813999999999,3.9,0.5923199999999998
VNM,0.4160617399999999,0.63548,0.5736200000000002,0.0024313674,5.54,0.17093000000000008,-6.883419999999997,0.6,0.07212000000000003,127.3993,3.94,0.4942400000000001
AUS,0.22659496,0.70636,0.6152399999999999,0.017346443200000002,5.38,0.16783200000000004,-6.8746399999999985,0.6,0.167454,123.8514,3.9,0.5105400000000002
LVA,0.27001178000000003,0.7396599999999998,0.6331799999999999,0.0197543164,5.82,0.15163,-6.800979999999999,0.38,0.16769600000000004,124.30405999999996,4.0,0.4775740000000001
GBR,0.22321932,0.6856800000000001,0.6463399999999999,0.0190287948,5.28,0.14269600000000005,-6.735779999999997,0.56,0.16255999999999995,127.64771999999999,3.94,0.53152
DEU,0.17775141800000005,0.7172200000000001,0.6754400000000002,0.05433551599999999,5.06,0.1773379999999999,-6.5101,0.46,0.16324200000000005,132.99382000000003,3.88,0.511254
URY,0.2449011399999999,0.7349200000000005,0.6908800000000003,0.0109602836,6.28,0.17655799999999994,-5.230580000000002,0.64,0.17715999999999998,122.2951,3.98,0.6181999999999999
SVK,0.22606582000000006,0.6938799999999999,0.6517400000000001,0.030286152600000005,4.9,0.16871000000000005,-6.345740000000001,0.5,0.14261600000000002,122.70171999999998,4.02,0.4829820000000002
ARG,0.22980494,0.7537800000000001,0.6832600000000001,0.011326635800000002,6.26,0.18002200000000002,-5.252939999999999,0.72,0.16756799999999994,125.91629999999996,3.98,0.6350600000000001
TWN,0.48910554,0.6174599999999999,0.5425499999999999,0.0214278248,5.66,0.159054,-7.237700000000001,0.7,0.06651999999999998,120.86706000000001,3.98,0.4431640000000001
USA,0.20468066,0.7056399999999999,0.6229199999999999,0.0096279944,5.02,0.17309000000000005,-6.6699,0.62,0.170202,126.68298,3.92,0.49493400000000004
PRT,0.2777862199999999,0.73102,0.6223799999999997,0.0219544254,5.86,0.13085799999999995,-7.139020000000001,0.58,0.17638599999999996,125.03833999999999,3.9,0.51735
IRL,0.2741933999999999,0.69526,0.6389600000000001,0.0075756762,5.56,0.17490199999999995,-6.916439999999998,0.56,0.15667200000000006,126.92069999999994,3.88,0.5778600000000003
DOM,0.3749565999999999,0.6902999999999997,0.6371239999999999,0.012659503200000005,5.56,0.19942,-6.392300000000001,0.62,0.17712799999999995,122.03922,4.0,0.5979399999999999
CHE,0.2098732,0.75366,0.6653,0.0289604278,5.68,0.181062,-6.192540000000001,0.52,0.1566279999999999,128.60578000000004,4.0,0.56688
LTU,0.1977543,0.7586999999999999,0.6137399999999998,0.08771913099999999,5.6,0.15195999999999993,-7.0026600000000006,0.48,0.11895399999999992,121.17809999999996,3.94,0.4988280000000002
JPN,0.19569004600000006,0.5929800000000001,0.7807800000000004,0.0438252286,5.22,0.226028,-4.8289599999999995,0.76,0.07579999999999999,122.87292,3.98,0.5965199999999999
BOL,0.2663708,0.6934999999999999,0.6829999999999999,0.02564060600000001,5.54,0.187676,-5.1871800000000015,0.7,0.15502000000000002,126.46345999999994,3.94,0.60354
NIC,0.3461906000000001,0.6839400000000002,0.65754,0.0095124834,5.72,0.20067999999999994,-5.570560000000001,0.66,0.15421599999999994,121.32487999999998,4.02,0.6042199999999998
COL,0.2721158799999999,0.7294000000000002,0.6733600000000003,0.059028718000000015,6.36,0.17838400000000004,-5.6667000000000005,0.62,0.16982200000000006,131.35656000000006,4.0,0.6044800000000001
HUN,0.25701314,0.6907000000000001,0.6181420000000001,0.0429540796,5.56,0.134338,-7.137739999999999,0.44,0.13954399999999995,123.52542000000004,4.0,0.4736400000000001
SGP,0.3908063800000001,0.6027800000000001,0.5769200000000001,0.0016896607999999994,5.5,0.158386,-6.526439999999999,0.7,0.085454,127.60844000000004,3.94,0.4557679999999999
MEX,0.31053113999999993,0.7240800000000001,0.6534399999999999,0.0272909892,5.78,0.18908599999999998,-5.659960000000001,0.68,0.14621199999999998,121.87178,3.94,0.6595799999999998
BGR,0.19408148,0.72322,0.6280199999999999,0.022213258800000003,5.58,0.15036200000000002,-6.975079999999998,0.42,0.16094799999999998,121.58173999999997,3.92,0.50316
ROU,0.2213080199999999,0.7361599999999998,0.6107199999999999,0.0122000334,5.0,0.16681400000000002,-6.832439999999999,0.32,0.17186600000000002,119.87466,3.94,0.5328800000000001
ZAF,0.16447724200000002,0.7078000000000002,0.61746,0.1006370388,5.94,0.13465200000000008,-8.018120000000001,0.52,0.124672,119.26005999999998,4.0,0.48331999999999997
IND,0.3879292800000001,0.6321199999999999,0.5312639999999998,0.0354979536,5.48,0.16121599999999994,-8.12776,0.62,0.08981600000000001,122.28953999999996,4.02,0.464424
ITA,0.25004908000000003,0.7225000000000003,0.6416599999999998,0.05390109940000001,4.72,0.1393,-6.89124,0.62,0.150726,121.38377999999996,3.98,0.5255599999999999
DNK,0.25167716,0.71854,0.5955399999999998,0.027793176800000003,5.4,0.140778,-7.912560000000001,0.5,0.15908199999999995,123.34354000000002,3.86,0.4813940000000002
PAN,0.3334368000000001,0.6646399999999999,0.6493639999999998,7.384540000000002e-05,5.74,0.16849,-5.564440000000002,0.64,0.15988599999999994,126.28238000000002,3.98,0.5625800000000001
PHL,0.40177154,0.6137999999999998,0.5262399999999999,0.005166567,5.9,0.184302,-8.125860000000001,0.64,0.07312400000000001,120.56071999999996,4.0,0.43528999999999984
NZL,0.2426639,0.6826600000000002,0.6305199999999999,0.0138884826,5.92,0.18724999999999994,-6.682920000000001,0.62,0.14769400000000002,134.13921999999994,3.94,0.5336319999999999
PER,0.25552974,0.6885399999999999,0.6939600000000002,0.0284946674,5.8,0.17599399999999998,-5.22462,0.76,0.143792,126.42497999999996,3.94,0.6272599999999999
AND,0.30397344,0.6971,0.6058021999999996,0.047869867400000016,5.2,0.14498399999999995,-7.413340000000002,0.56,0.10200999999999992,126.86398,3.96,0.5222320000000001
THA,0.39911974,0.6000599999999998,0.5958399999999999,0.025796195600000002,5.9,0.2143019999999999,-7.261859999999999,0.72,0.065964,123.4642,3.96,0.4990100000000002
AUT,0.209172898,0.7293,0.65608,0.0456382958,5.3,0.15267000000000006,-6.23336,0.54,0.124204,124.39234,3.88,0.4958340000000001
FIN,0.215634952,0.6780200000000001,0.6489069999999998,0.06651422280000001,4.88,0.15303799999999995,-7.499459999999999,0.5,0.13062800000000002,124.52675999999998,3.96,0.5465600000000002
MLT,0.20249368,0.6874600000000001,0.6463799999999997,0.07205431579999999,4.98,0.14712000000000006,-6.560879999999997,0.58,0.11408999999999996,117.64286000000001,3.98,0.566862
GRC,0.3274154799999999,0.6541200000000003,0.59144,0.0322727374,5.28,0.15046400000000001,-8.146519999999997,0.38,0.107438,121.01018,3.94,0.49898000000000003
SLV,0.34098314,0.69458,0.6593000000000001,0.027193848000000003,5.62,0.18281200000000006,-5.58164,0.72,0.149382,125.55799999999996,3.98,0.6103299999999999
GLO,0.2907257399999999,0.6741600000000001,0.6030399999999998,0.0023467904,5.76,0.17279600000000006,-6.656959999999999,0.62,0.129682,122.28573999999998,3.9,0.5727599999999999
ISR,0.2866941,0.6995799999999999,0.6095599999999998,0.0273340728,4.6,0.16273399999999996,-6.679159999999999,0.42,0.12974800000000006,123.98691999999996,3.96,0.5031399999999999
CHL,0.26894514,0.69844,0.6857199999999998,0.015148542,5.94,0.175094,-5.458380000000001,0.68,0.14138800000000004,128.35742000000002,3.9,0.6514800000000001
CAN,0.2423146199999999,0.7011,0.6149,0.012045188800000002,5.02,0.16019000000000005,-6.8276200000000005,0.58,0.177708,129.62289999999996,3.94,0.5089400000000001
ISL,0.26481408,0.7075599999999999,0.5899399999999999,0.0381359084,5.4,0.16379799999999992,-8.0015,0.38,0.15153799999999998,117.11718,4.0,0.5008139999999999
PRY,0.2657492,0.7351399999999998,0.6624800000000001,0.025580870799999995,5.64,0.19195,-5.093260000000003,0.78,0.13355999999999998,125.45868000000004,3.98,0.6245599999999998
