CC,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
POL,0.18155874000000005,0.6427600000000001,0.6850400000000001,0.0400628218,5.2,0.21675200000000006,-6.595420000000002,0.6,0.09454,118.2428,3.96,0.4923779999999999
HND,0.2059578400000001,0.66128,0.6564200000000001,0.009659189000000002,5.24,0.17838999999999994,-6.5744,0.7,0.09453400000000002,121.74657999999998,3.96,0.5555180000000001
SWE,0.22543418000000004,0.6144999999999999,0.6723600000000001,0.02791470459999999,5.64,0.22498200000000007,-7.610340000000002,0.54,0.11681800000000005,117.44320000000002,3.96,0.541996
NOR,0.20420286,0.64408,0.6633,0.0651756316,5.34,0.18031,-6.667360000000001,0.56,0.09758199999999996,124.4165,3.94,0.4747080000000002
LUX,0.23884409999999995,0.6490400000000001,0.6603979999999999,0.024702456600000002,4.5,0.186324,-6.42088,0.58,0.104122,121.03846,3.92,0.5090359999999999
CYP,0.2125935,0.6892400000000001,0.67328,0.0116720956,5.16,0.15337599999999998,-5.96114,0.5,0.09479000000000007,114.83642000000003,3.96,0.518798
BRA,0.26950726,0.6224800000000001,0.61212,0.0422386666,5.22,0.186162,-7.405939999999998,0.66,0.079834,125.60519999999998,3.9,0.5293199999999999
FRA,0.21613307400000006,0.6216599999999999,0.7084200000000002,0.029873356400000002,4.86,0.170782,-6.670140000000001,0.52,0.118968,124.24992,3.96,0.500238
ECU,0.25315160000000003,0.6446400000000001,0.6740400000000001,0.026962564,4.46,0.191872,-6.38984,0.7,0.06872,112.72767999999998,3.9,0.55718
GTM,0.2196692,0.6497399999999999,0.6833199999999998,0.0090822976,5.02,0.17118000000000005,-5.964659999999999,0.72,0.091602,119.21802,3.92,0.5322979999999999
BEL,0.2880317999999999,0.65082,0.6414600000000001,0.0959240838,4.6,0.16982,-7.576540000000002,0.54,0.11093599999999999,120.30078000000002,3.94,0.4996019999999999
TUR,0.2869341999999999,0.6345999999999998,0.6332,0.06819016019999999,4.16,0.17582799999999996,-7.6538,0.52,0.083834,120.39805999999996,3.9,0.5528040000000001
NLD,0.2091373400000001,0.6436000000000004,0.67378,0.092452368,5.2,0.21469400000000008,-6.6907,0.64,0.09127,123.93272,3.94,0.501938
HKG,0.3146532,0.6008199999999999,0.6251599999999999,0.0279143528,5.28,0.16525199999999998,-7.382860000000003,0.68,0.05948400000000001,118.98995999999997,3.96,0.5215999999999998
MYS,0.21615679999999998,0.60616,0.65056,0.013025376999999998,5.1,0.18070600000000006,-6.48688,0.62,0.06438200000000001,119.58162,3.9,0.5296179999999999
IDN,0.30716039999999994,0.5791600000000002,0.5946599999999999,0.044212574000000004,4.68,0.17949000000000004,-7.263239999999999,0.8,0.061928000000000025,126.30294000000002,3.94,0.494498
EST,0.17614454,0.6729,0.66542,0.0186384414,4.98,0.171954,-6.333479999999998,0.52,0.11947600000000005,120.91241999999998,3.94,0.4821480000000001
ESP,0.215187,0.6329400000000002,0.6930799999999998,0.044477597999999986,4.34,0.17546799999999993,-6.236380000000001,0.68,0.07399,115.92861999999997,3.96,0.549126
CZE,0.18548684,0.66476,0.6842399999999997,0.015000930199999997,4.42,0.18802800000000008,-6.215920000000002,0.66,0.130884,115.12033999999998,3.96,0.465128
CRI,0.20335354,0.64554,0.6786600000000002,0.038860031600000004,5.04,0.20334600000000005,-6.5156800000000015,0.66,0.085224,115.39773999999998,3.96,0.5522999999999998
AUS,0.22221716599999994,0.60482,0.6759200000000001,0.042157364200000005,4.86,0.17417200000000005,-6.472819999999998,0.56,0.09376600000000003,122.31292,3.96,0.455424
LVA,0.18097394,0.6580000000000001,0.6811399999999999,0.0407981212,4.2,0.15707600000000002,-6.1916600000000015,0.58,0.13219,119.6129,3.96,0.466758
GBR,0.20220106,0.61664,0.68524,0.035661723199999995,4.88,0.1864220000000001,-6.662360000000001,0.6,0.10653000000000004,121.24712,4.02,0.5350959999999999
DEU,0.18613488000000006,0.6261800000000001,0.7309799999999999,0.08230047960000003,5.98,0.20983200000000005,-6.05592,0.56,0.11678599999999999,128.02586000000002,3.98,0.449478
URY,0.20392220000000005,0.6528400000000002,0.69904,0.02765747039999999,5.38,0.22782999999999995,-5.738420000000002,0.6,0.091464,116.42024,3.96,0.5577200000000001
SVK,0.18296864,0.65598,0.6892199999999998,0.05102399659999999,4.42,0.20781800000000006,-5.783999999999999,0.6,0.090204,116.87924,3.92,0.4705800000000001
ARG,0.1807600000000001,0.6307999999999998,0.6973799999999999,0.034864526399999984,4.96,0.207396,-6.08774,0.56,0.09420400000000002,114.74892,3.96,0.52058
TWN,0.24133738,0.61816,0.64056,0.0166392714,5.22,0.18282999999999994,-6.863640000000001,0.78,0.064452,122.90334,3.96,0.5159079999999999
USA,0.18642004000000004,0.67038,0.64078,0.027246509399999997,5.1,0.16486400000000004,-6.418280000000001,0.68,0.081164,117.56612,3.94,0.4476839999999999
PRT,0.20402964,0.6670200000000002,0.64988,0.029594644399999988,5.0,0.17994600000000005,-6.7167,0.52,0.17545000000000002,119.53950000000003,3.92,0.46611199999999997
IRL,0.24304366000000005,0.6109600000000001,0.64268,0.050203362,5.18,0.18220799999999998,-6.87004,0.58,0.098816,116.51534,3.94,0.5207779999999999
DOM,0.25293444,0.6673200000000001,0.6446999999999999,0.010481839800000005,4.84,0.18439599999999992,-6.0067200000000005,0.54,0.08735599999999998,120.46223999999997,3.88,0.520018
CHE,0.241183256,0.6541999999999999,0.6674399999999998,0.0273550522,4.68,0.1595500000000001,-6.70552,0.46,0.101252,126.19669999999998,3.98,0.4674200000000001
LIE,0.5954999999999999,0.489,0.4165,9.55e-05,3.5,0.1525,-7.2305,0.5,0.05215,87.54899999999998,3.5,0.11115
LTU,0.20456493999999995,0.6416600000000001,0.64508,0.060031974799999985,5.22,0.21023000000000003,-6.724599999999999,0.52,0.09073000000000002,115.79431999999996,3.96,0.4705
JPN,0.1502468600000001,0.6040160000000001,0.7352599999999998,0.0324992004,4.3,0.21473200000000006,-5.00372,0.6,0.08447800000000003,115.01364,3.94,0.5479119999999998
BOL,0.20310684,0.6725600000000002,0.7002000000000002,0.012157978999999994,4.94,0.185852,-6.05416,0.7,0.076658,114.77958000000002,3.94,0.583758
NIC,0.20158364,0.69112,0.6807800000000002,0.011444519000000002,4.72,0.17160999999999998,-5.682940000000001,0.62,0.09468,120.05691999999998,3.96,0.567978
COL,0.2516090000000001,0.63558,0.6857399999999998,0.04399005299999998,4.74,0.16928800000000002,-6.397579999999998,0.74,0.08497199999999999,116.3238,3.92,0.5718399999999999
HUN,0.1572068,0.6513600000000003,0.6945599999999997,0.0494031216,4.9,0.22347600000000006,-5.874060000000003,0.62,0.101118,116.77174000000004,3.94,0.4888
SGP,0.2579562,0.6108399999999999,0.6604599999999998,0.014331634799999996,4.44,0.18036,-6.866660000000001,0.72,0.064318,121.56216,3.94,0.55033
MEX,0.3707764,0.6095599999999999,0.6112400000000001,0.056368219,5.04,0.292628,-8.276480000000001,0.72,0.230586,115.24718,3.84,0.56414
MCO,0.4503709090909091,0.6220909090909091,0.5226363636363637,0.061623824545454536,6.1818181818181825,0.17730909090909092,-8.707454545454544,0.3636363636363637,0.08407272727272726,133.67527272727273,3.9090909090909087,0.6072181818181818
BGR,0.17109984,0.66682,0.67238,0.035375554,4.5,0.21029600000000007,-5.89892,0.56,0.114384,116.75064000000002,3.92,0.501414
ITA,0.19359279999999998,0.6113599999999999,0.7108399999999999,0.049536662800000006,4.64,0.1867,-6.1246,0.72,0.07608999999999999,121.50883999999998,3.94,0.5037300000000001
DNK,0.19754792,0.67542,0.6846799999999998,0.0348131504,5.86,0.15257800000000002,-6.0940400000000015,0.52,0.11268999999999997,118.16981999999996,4.0,0.5237480000000001
PAN,0.16454444000000007,0.7108800000000001,0.68098,0.011252427800000001,4.86,0.16394800000000004,-5.788940000000001,0.62,0.10479000000000002,116.2385,3.96,0.5327580000000001
PHL,0.23810424,0.6311000000000001,0.6221479999999998,0.0261820212,4.92,0.16253199999999998,-6.921980000000001,0.66,0.068656,124.5239,3.94,0.5105900000000001
NZL,0.21077364,0.6720800000000002,0.6501600000000001,0.020716478200000003,5.26,0.187922,-6.490819999999999,0.68,0.09707,119.61231999999997,3.96,0.5024639999999999
PER,0.2636066,0.6243399999999999,0.7000200000000001,0.0358960688,4.98,0.18581000000000006,-6.448739999999999,0.72,0.07187600000000001,121.77818,3.96,0.6320399999999999
AND,0.2699725925925926,0.5952592592592593,0.6739259259259259,0.053348208888888894,5.148148148148149,0.2117703703703704,-8.073518518518519,0.7777777777777778,0.08866296296296297,118.66025925925925,3.962962962962963,0.5509074074074074
AUT,0.20533166000000005,0.66756,0.7166600000000001,0.062210428800000016,4.66,0.184966,-5.868680000000001,0.74,0.08854200000000001,116.56562,3.98,0.46794
FIN,0.183919748,0.6400999999999999,0.6937400000000001,0.04244951480000002,5.48,0.17589799999999994,-6.5480399999999985,0.52,0.08124400000000001,119.59725999999996,3.96,0.6151799999999998
MLT,0.18713800000000005,0.6434799999999999,0.6782199999999999,0.026589525799999996,5.26,0.17745400000000006,-5.663099999999999,0.54,0.104842,116.75215999999996,3.94,0.4851400000000002
GRC,0.20217464,0.6913800000000001,0.6729599999999999,0.026377352399999998,5.0,0.18567800000000007,-6.160739999999999,0.48,0.11875,115.50242,3.92,0.520714
SLV,0.189558452,0.6798599999999999,0.69284,0.032441076400000005,4.96,0.188538,-6.172880000000001,0.6,0.105656,117.74672,3.98,0.5396620000000002
GLO,0.20404600000000006,0.6381600000000002,0.66378,0.0497367732,5.06,0.173552,-6.3434800000000005,0.7,0.08879200000000001,117.35336,3.94,0.48632600000000004
CHL,0.2433876000000001,0.6287200000000001,0.69202,0.034297100399999995,5.14,0.205262,-5.803939999999997,0.7,0.07932999999999997,113.00868,3.92,0.5524180000000001
CAN,0.26569124000000005,0.6138199999999998,0.6382600000000002,0.017419182,5.24,0.17817999999999998,-6.774200000000002,0.58,0.10715799999999999,113.59991999999998,3.92,0.423452
ISL,0.2556574999999999,0.6565999999999999,0.6097780000000003,0.030850970599999982,4.7,0.21338400000000005,-7.3504,0.6,0.133744,117.23328000000004,3.9,0.4652959999999999
PRY,0.18812528000000006,0.6541399999999998,0.7029000000000001,0.0104937896,5.56,0.188078,-5.69272,0.58,0.090874,119.18072000000002,3.96,0.5477380000000001
