CC,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
POL,0.23905478,0.6939200000000002,0.6513800000000002,0.0057778952000000034,4.98,0.15007199999999996,-7.582719999999997,0.42,0.13990400000000006,123.23906000000001,3.96,0.502726
HND,0.23727960000000006,0.7335799999999999,0.6872799999999998,0.0027782094000000004,5.68,0.16171400000000005,-5.306280000000002,0.54,0.12265799999999999,125.21087999999996,3.98,0.62835
SWE,0.2139826880000001,0.6914399999999999,0.6592199999999999,0.017169860800000002,5.58,0.166828,-6.329120000000002,0.42,0.12505599999999994,117.9257,3.92,0.5229199999999999
NOR,0.12387252799999995,0.7019799999999999,0.6747200000000001,0.0325301706,5.36,0.16292799999999996,-6.6994000000000025,0.5,0.12387800000000004,120.10844,3.96,0.52046
LUX,0.23661480000000004,0.7123000000000002,0.6569400000000001,0.011580712800000002,4.98,0.12609199999999998,-6.278620000000003,0.46,0.13010799999999995,122.7244,4.0,0.5086219999999999
CYP,0.27011999999999997,0.6589000000000002,0.6423200000000002,0.0027870520000000004,5.5,0.16203000000000006,-6.761299999999999,0.42,0.11377999999999999,117.42514,4.0,0.4299719999999999
BRA,0.3503593999999999,0.71128,0.6271000000000001,0.0041481338,5.94,0.2373899999999999,-6.045220000000002,0.58,0.16306199999999998,124.16363999999999,3.96,0.5870840000000004
FRA,0.31349780000000005,0.7332000000000004,0.62934,0.0173249546,5.46,0.13421000000000002,-7.02308,0.4,0.1483,120.89834000000003,3.98,0.4938300000000001
ECU,0.251551,0.7417400000000001,0.6774999999999999,0.0026933958,5.18,0.151868,-5.197019999999999,0.56,0.17042400000000002,131.02661999999998,4.02,0.64979
GTM,0.2574988000000001,0.7252,0.6679,0.0028661338,4.86,0.15667,-5.456360000000001,0.64,0.15835400000000002,130.48178000000001,4.0,0.6139500000000001
BEL,0.2790141000000001,0.6979800000000002,0.6412599999999999,0.032559378600000015,4.68,0.14214400000000002,-6.64486,0.44,0.123156,117.08468,3.92,0.50949
TUR,0.28361128,0.6527200000000001,0.5979800000000001,0.0262994554,5.14,0.17301800000000006,-7.699939999999998,0.36,0.10235799999999998,119.39303999999998,3.92,0.4368199999999999
NLD,0.24963609999999994,0.6670400000000001,0.6177199999999998,0.016447283,4.96,0.16097999999999998,-6.777300000000001,0.58,0.10837999999999999,116.50172,3.9,0.51536
HKG,0.31609800000000005,0.63534,0.6212599999999998,0.004299958800000001,5.24,0.19570200000000004,-6.7617600000000015,0.54,0.104776,122.49283999999999,3.94,0.4508200000000001
MYS,0.396316,0.59578,0.56348,0.030331940000000012,5.52,0.21252,-7.561339999999998,0.46,0.071042,132.865,3.94,0.595022
IDN,0.468281,0.6067199999999998,0.5242600000000002,0.017328655600000006,5.28,0.1913940000000001,-7.685199999999997,0.74,0.07308200000000001,125.39934000000002,3.92,0.4571279999999999
EST,0.21086848800000002,0.6673,0.6462399999999999,0.028059013600000002,4.78,0.12929400000000002,-6.857159999999999,0.4,0.12591200000000002,126.24344,3.94,0.461632
ESP,0.27263008,0.71682,0.6653220000000001,0.0209588088,5.72,0.155458,-5.742219999999998,0.5,0.14042200000000002,116.73966,4.0,0.5910799999999999
CZE,0.18280570800000004,0.7001000000000001,0.65888,0.010987329599999998,4.62,0.14135800000000007,-6.890720000000001,0.56,0.145352,119.46791999999995,3.96,0.4719340000000001
CRI,0.259551908,0.72728,0.677,0.0098445188,4.94,0.14729600000000004,-5.4719000000000015,0.6,0.15449400000000002,120.95543999999998,3.98,0.6099719999999998
VNM,0.41372,0.6629799999999999,0.5649440000000001,0.041383016800000005,4.58,0.182912,-7.846559999999997,0.66,0.11578999999999998,123.64592,3.88,0.5199940000000001
AUS,0.2173420199999999,0.6938200000000001,0.63632,0.011254310400000002,4.58,0.14480600000000002,-6.564439999999999,0.58,0.14564000000000002,120.53186000000004,4.0,0.4830060000000002
LVA,0.22634790799999996,0.7085000000000001,0.6452400000000001,0.011557111000000002,4.68,0.15395,-6.71712,0.46,0.136598,119.41200000000002,3.96,0.460582
GBR,0.2300718,0.7099599999999999,0.63234,0.0032475556,5.2,0.134414,-6.718880000000001,0.48,0.153894,118.41465999999996,3.98,0.5167500000000002
DEU,0.183855488,0.6998399999999999,0.69828,0.012294377999999995,5.64,0.15413200000000005,-6.045819999999999,0.38,0.12116600000000002,117.75098,3.96,0.5387399999999999
URY,0.26239939999999995,0.74756,0.6659999999999999,0.0027085011999999995,5.48,0.16119800000000006,-5.4632000000000005,0.56,0.15150200000000005,121.87953999999998,4.0,0.6252199999999999
SVK,0.2585977080000001,0.6779800000000001,0.6439819999999999,0.0325028674,4.32,0.139322,-6.67426,0.42,0.13155599999999998,123.31114,3.96,0.4197940000000001
ARG,0.27261581999999995,0.73826,0.6616,0.002907098800000001,5.96,0.16063000000000005,-5.6832600000000015,0.52,0.16851000000000005,120.27555999999993,3.94,0.6074899999999999
TWN,0.4329474999999999,0.6055799999999998,0.6057420000000001,0.0232797358,5.4,0.150382,-7.000559999999999,0.74,0.077904,121.20810000000002,3.96,0.4526039999999999
USA,0.19261341999999995,0.7254999999999998,0.6115799999999999,0.0196061034,4.78,0.16184400000000004,-6.5821,0.6,0.16513200000000006,120.74715999999998,3.98,0.4848219999999999
PRT,0.349546,0.7044199999999999,0.609362,0.0209423504,4.54,0.1448160000000001,-6.899460000000001,0.44,0.17374800000000004,123.87234000000004,3.98,0.4970260000000001
IRL,0.22423422,0.6915399999999998,0.6613400000000001,0.0112193346,4.92,0.156384,-5.9496400000000005,0.46,0.12708,119.76677999999998,3.98,0.5125920000000002
DOM,0.265431,0.7256400000000001,0.6837200000000001,0.0027202514,4.94,0.15738,-5.091080000000002,0.64,0.153204,126.58744,4.02,0.65353
CHE,0.23502357999999995,0.6853600000000001,0.6424600000000001,0.0034628158,4.94,0.14131600000000005,-6.2553,0.4,0.12758599999999998,119.7168,3.94,0.54035
LIE,0.17475779200000002,0.6181,0.7148,0.12123238880000001,5.42,0.17518399999999995,-6.6062,0.6,0.098994,120.56286000000001,3.92,0.4257659999999999
LTU,0.22345488,0.6774399999999999,0.6411199999999999,0.0207771376,5.66,0.14520400000000006,-6.701679999999999,0.38,0.12087999999999995,118.71030000000003,3.96,0.47058199999999994
JPN,0.1767742200000001,0.55542,0.7634399999999998,0.015218201800000003,5.42,0.21054600000000004,-4.4856,0.7,0.08585999999999999,128.18461999999997,3.98,0.5388799999999999
BOL,0.22701610799999994,0.7337800000000001,0.6877800000000001,0.0098817956,5.24,0.14867799999999998,-5.0765400000000005,0.64,0.125942,130.44115999999997,4.02,0.6067100000000001
NIC,0.2571436000000001,0.72458,0.6644599999999999,0.006001496399999998,5.64,0.14788600000000002,-5.64756,0.66,0.13372600000000004,129.46842,4.02,0.6379900000000001
COL,0.25455059999999996,0.7300600000000002,0.6864399999999999,0.031497852800000004,4.92,0.17504,-5.1213000000000015,0.6,0.15478000000000006,124.47879999999998,4.02,0.6294599999999998
HUN,0.232097008,0.6785799999999998,0.6614220000000002,0.07365444839999999,4.56,0.15396000000000004,-6.406979999999997,0.54,0.122482,123.97193999999998,3.98,0.456972
SGP,0.3991120000000001,0.6138399999999999,0.54576,0.0046004536,4.7,0.18881200000000006,-7.733259999999998,0.58,0.07704799999999999,128.09031999999996,3.96,0.4935180000000001
MEX,0.29673700000000003,0.7147199999999999,0.62398,0.0286860884,5.44,0.15895399999999998,-5.911519999999999,0.56,0.13590600000000005,130.44724000000002,3.92,0.64099
BGR,0.206288108,0.7424600000000001,0.6637999999999998,0.010856625999999994,4.42,0.169702,-6.3377599999999985,0.48,0.168624,130.00433999999998,3.98,0.5204519999999999
ROU,0.240972308,0.7095800000000001,0.6367,0.010413914,5.1,0.14989400000000005,-6.7207599999999985,0.5,0.13560999999999995,124.38938,3.98,0.4971720000000001
ZAF,0.192138568,0.7208200000000001,0.63654,0.1417220994,4.82,0.122432,-7.548499999999999,0.54,0.125398,119.0478,3.96,0.46564799999999995
IND,0.3697639999999999,0.6300999999999999,0.6031,0.0225619842,5.14,0.16193200000000002,-6.864739999999999,0.56,0.10619400000000002,112.1691,3.92,0.4732940000000002
ITA,0.30334099999999997,0.6594199999999999,0.6430800000000001,0.002993434,5.14,0.16197000000000006,-6.7998400000000006,0.46,0.14926600000000004,114.10274,3.96,0.49667
DNK,0.17631368000000006,0.7186599999999999,0.6378000000000003,0.0189890366,6.02,0.14564000000000007,-7.041479999999999,0.42,0.16224600000000006,119.05148,4.0,0.5217799999999998
PAN,0.267881,0.71404,0.6774399999999998,0.0027393774000000004,5.24,0.15247599999999994,-5.3509400000000005,0.6,0.15132199999999993,126.26792,4.0,0.6392
PHL,0.355978,0.6787200000000001,0.5691599999999999,0.0029602471999999997,4.3,0.169424,-7.459739999999999,0.7,0.12504000000000004,120.53137999999998,3.94,0.4917
NZL,0.25638099999999997,0.7155000000000001,0.5666239999999999,0.08566197380000001,5.24,0.14052000000000006,-7.8862,0.62,0.15549200000000002,120.10074,4.02,0.45084799999999997
PER,0.261423,0.7280200000000002,0.6846599999999999,0.0028998547999999997,5.48,0.171562,-5.124160000000002,0.6,0.13439999999999994,127.27751999999997,3.98,0.6839399999999999
AND,0.2356778,0.6794799999999998,0.68228,0.0004547314,4.9,0.17719200000000002,-6.0772400000000015,0.6,0.08711199999999998,124.11706000000004,3.98,0.5585939999999999
THA,0.367894,0.6478800000000001,0.5464800000000001,0.0184834326,5.04,0.15995000000000004,-7.525299999999995,0.82,0.07120799999999998,119.74009999999998,3.92,0.5346799999999999
AUT,0.17946168,0.7083800000000001,0.6787200000000001,0.005153736799999999,5.38,0.15276800000000004,-6.128719999999998,0.4,0.13612600000000002,118.08823999999993,3.94,0.5567800000000002
FIN,0.14833394800000005,0.6702599999999999,0.7076600000000001,0.0135093526,5.1,0.253958,-6.550279999999999,0.5,0.12315799999999998,121.68594000000002,3.96,0.55792
MLT,0.23470996,0.6725600000000002,0.6476219999999998,0.0451665724,5.48,0.141764,-6.767579999999998,0.56,0.10561199999999997,120.32308,3.96,0.49038999999999994
GRC,0.25408208,0.6944,0.64628,0.0026620316,6.24,0.12266000000000002,-6.820019999999998,0.46,0.177848,117.44664000000004,3.96,0.47142
SLV,0.21647040000000006,0.7344400000000002,0.6703600000000001,0.0027061248,4.54,0.149172,-5.361180000000001,0.62,0.13835799999999998,130.16713999999996,4.0,0.61549
GLO,0.2598457,0.6986,0.6067600000000001,0.0142553988,5.6,0.13594600000000004,-6.634739999999999,0.5,0.12439799999999998,122.67247999999994,3.9,0.4851800000000001
ISR,0.27741676000000004,0.62612,0.5997944000000001,0.003054271,4.8,0.144058,-7.3560599999999985,0.46,0.11063000000000002,117.46783999999998,3.98,0.4772319999999998
CHL,0.2564842,0.74816,0.6775399999999998,0.0286843136,5.44,0.16314599999999996,-5.58868,0.56,0.16346200000000002,127.42011999999997,4.02,0.6308299999999999
CAN,0.24494882000000004,0.73322,0.5928,0.0343914932,4.42,0.15922400000000006,-7.0544199999999995,0.58,0.17918800000000004,122.82082000000004,3.96,0.5100019999999998
ISL,0.214207588,0.6891200000000001,0.6718999999999999,0.0259584604,5.02,0.16703599999999993,-6.53606,0.4,0.12729,119.98891999999998,4.0,0.5121920000000002
PRY,0.2817584,0.7535199999999997,0.6873600000000001,0.0029624202000000004,5.54,0.156444,-5.180040000000002,0.64,0.15021800000000002,120.7965,4.02,0.64144
