CC,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
POL,0.22328092,0.6568,0.6547799999999999,0.1243292,5.16,0.15972800000000004,-7.441720000000001,0.58,0.116728,116.15424,3.96,0.499538
HND,0.2237454,0.71214,0.6796199999999999,0.0098734522,5.16,0.15493800000000002,-5.3703199999999995,0.54,0.093616,118.06244,3.98,0.5317399999999999
SWE,0.16562546,0.6400999999999999,0.7114599999999999,0.0453406636,5.16,0.20866799999999994,-6.425899999999998,0.66,0.11906200000000003,110.71716000000002,4.02,0.5005520000000001
NOR,0.1995294,0.6602799999999999,0.7029199999999999,0.021855487600000004,5.36,0.168656,-6.566580000000001,0.54,0.11199599999999997,114.23871999999996,3.98,0.5281659999999999
LUX,0.2436734000000001,0.657,0.665218,0.050151924800000004,5.34,0.13758199999999998,-6.4076,0.56,0.11107799999999997,120.15305999999997,3.96,0.496946
CYP,0.22367352,0.6094999999999999,0.6602800000000002,0.012730893200000001,4.48,0.15663600000000005,-6.639499999999997,0.56,0.08601,115.53969999999998,4.0,0.50752
BRA,0.29629742,0.6506800000000001,0.6048399999999999,0.0182298722,5.4,0.16185400000000005,-7.1707,0.66,0.13240200000000005,120.21316,4.02,0.5025200000000001
FRA,0.3359026,0.6821400000000001,0.6793600000000001,0.0170026656,5.92,0.15815800000000005,-6.833879999999999,0.42,0.16425400000000004,114.28087999999998,4.02,0.450456
ECU,0.20232,0.7073600000000002,0.6834200000000001,0.042042302800000014,5.0,0.15400599999999998,-6.103359999999999,0.46,0.08395599999999998,110.35809999999998,4.0,0.593468
GTM,0.21398960000000003,0.69794,0.6842799999999998,0.0011763905999999998,5.16,0.16788000000000006,-5.629880000000001,0.54,0.10398199999999998,115.5471,3.98,0.5325080000000001
BEL,0.2630244,0.6463800000000001,0.6888399999999999,0.016894856399999998,5.6,0.172094,-6.516139999999999,0.5,0.136698,119.88563999999997,4.02,0.4759439999999999
TUR,0.24507104000000005,0.6792,0.6115,0.0480329138,4.9,0.152048,-7.8465799999999986,0.42,0.069522,117.79658,3.94,0.4836000000000001
