,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
mean,0.7032000000000003,0.6394599999999999,5.74,-6.942000000000003,0.4,0.15465400000000007,0.28160676,0.018086860199999995,0.19829800000000003,0.5090300000000001,122.81038000000004,3.92
std,0.13016049747154784,0.177837601909892,3.691191942880195,2.8266146045134937,0.49487165930539356,0.1362344830482671,0.2592981085002719,0.11172720125692899,0.1447283147762012,0.21497437934672636,25.43659166608897,0.4882287854467154
min,0.41700000000000004,0.218,0.0,-15.177,0.0,0.0303,0.0005480000000000001,0.0,0.0457,0.0455,74.991,1.0
max,0.932,0.922,11.0,-2.253,1.0,0.654,0.8370000000000001,0.7879999999999999,0.7170000000000001,0.898,179.05599999999998,5.0
