,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
mean,0.5852999999999999,0.65396,5.94,-6.803979999999999,0.52,0.097858,0.23029510199999995,0.03529805899999999,0.188474,0.461152,115.99066000000002,3.94
std,0.16993555200938587,0.18022989400728603,3.6889797273191176,2.3708285255477715,0.5046720495044485,0.12118824299748027,0.2784184326354896,0.1412769687990536,0.13409176238224146,0.22010990041618866,27.232589966997487,0.2398979374820953
min,0.23199999999999998,0.262,0.0,-13.020999999999999,0.0,0.03,1.09e-05,0.0,0.0483,0.0382,74.786,3.0
max,0.865,0.937,11.0,-3.24,1.0,0.636,0.934,0.802,0.618,0.903,179.94400000000002,4.0
