,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
mean,0.6986199999999999,0.6282800000000001,5.56,-7.436420000000002,0.64,0.12050599999999999,0.25967429599999997,0.0189288698,0.16593799999999997,0.4521919999999999,119.54317999999999,4.04
std,0.13688277272684007,0.20088711826723557,3.907919745170553,3.2549378883067326,0.4848732213850611,0.10567401628767285,0.2505147832381929,0.08481315863840395,0.09471870898958168,0.2251925532897188,29.198521376939482,0.2828427124746189
min,0.307,0.23399999999999999,0.0,-16.541,0.0,0.0308,3.78e-05,0.0,0.0574,0.0631,74.98899999999999,3.0
max,0.9309999999999999,0.9690000000000001,11.0,-2.6519999999999997,1.0,0.588,0.828,0.5529999999999999,0.451,0.9179999999999999,202.00599999999997,5.0
