,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
mean,0.6226599999999999,0.51308,5.42,-8.0756,0.66,0.06901399999999999,0.46810316,0.0380243364,0.18246199999999999,0.46238,123.84772000000001,3.78
std,0.14285908712962644,0.19535140811640242,3.731225109307468,4.1974425498371835,0.4785181206984066,0.07678301260363386,0.31437183913142064,0.1727522666115567,0.150160659390439,0.18565129591109616,25.357345565419138,0.7365113574085855
min,0.24600000000000002,0.0737,0.0,-26.022,0.0,0.0259,0.0005480000000000001,0.0,0.0409,0.158,78.033,1.0
max,0.88,0.9590000000000001,11.0,-1.339,1.0,0.408,0.992,0.9490000000000001,0.9,0.884,185.91299999999998,4.0
