date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
2020-01-23,0.71214,0.6581599999999999,5.26,-5.273839999999999,0.46,0.118454,0.25292339999999996,0.00021389080000000006,0.15865400000000002,0.58864,126.41864000000001,3.98
2020-01-16,0.7452399999999997,0.64984,5.54,-5.5188999999999995,0.5,0.11844200000000002,0.23640599999999992,0.0034047567999999995,0.15396800000000005,0.5747599999999999,120.68131999999997,4.0
2020-01-09,0.74642,0.65874,5.96,-5.31784,0.64,0.11821800000000003,0.19284800000000002,0.003312227200000001,0.15188000000000007,0.5879,123.69037999999996,4.02
2020-01-02,0.73234,0.7050799999999999,5.86,-4.90546,0.64,0.104766,0.20755939999999998,0.0033715428000000006,0.148524,0.6165599999999999,127.62852,4.02
2019-12-26,0.7232,0.6954999999999998,5.08,-5.2046199999999985,0.64,0.11485600000000003,0.22431139999999997,0.0034745038,0.15909199999999996,0.6369400000000001,128.92285999999996,4.0
2019-12-19,0.7417200000000003,0.64358,4.8,-5.90236,0.66,0.12411200000000003,0.2723399999999999,0.0163993828,0.13633199999999998,0.5711399999999999,126.37528,3.98
2019-12-12,0.73712,0.66432,5.74,-5.842920000000001,0.58,0.12463200000000002,0.27088339999999994,0.0098113468,0.150956,0.5738599999999999,122.26520000000001,4.02
2019-12-05,0.7405999999999999,0.6995000000000003,5.8,-5.4950600000000005,0.6,0.11010000000000002,0.23644999999999997,0.0019885281999999995,0.15493400000000002,0.6368799999999999,125.95894000000003,4.02
2019-11-28,0.7319799999999996,0.7016199999999998,5.9,-5.520900000000001,0.64,0.10434800000000001,0.255809,0.028733922999999998,0.14513800000000002,0.6532800000000001,128.61955999999998,4.02
2019-11-21,0.7236199999999998,0.7080599999999998,6.04,-5.48004,0.68,0.09854400000000002,0.2526900000000001,0.021787474000000008,0.14661,0.64586,128.6643,4.04
2019-11-14,0.7373599999999998,0.7095599999999999,5.66,-5.371100000000001,0.66,0.11183999999999998,0.26121179999999994,0.019380955000000002,0.15662800000000002,0.6593599999999998,128.49067999999997,4.04
2019-11-07,0.7302000000000001,0.6883199999999999,5.34,-5.5963,0.58,0.12457799999999997,0.24518060000000005,0.0508853506,0.157028,0.6477599999999998,134.62982,4.04
2019-10-31,0.7204599999999999,0.678102,5.46,-5.78854,0.64,0.12049000000000003,0.24412300000000006,0.056794693199999996,0.167218,0.604176,125.83730000000001,3.92
2019-10-24,0.7324600000000002,0.6873000000000001,4.72,-5.70766,0.72,0.12195799999999998,0.227055,0.05191050999999999,0.16349200000000003,0.62176,124.23628000000001,3.98
2019-10-17,0.7441599999999999,0.69876,5.56,-5.619839999999999,0.66,0.12278599999999998,0.23319279999999995,0.07133298539999999,0.148238,0.6245799999999999,122.24938,3.94
2019-10-10,0.7328399999999999,0.6799,5.94,-5.995900000000001,0.6,0.12749400000000002,0.23907559999999997,0.0770479318,0.16391600000000003,0.6486200000000002,124.41360000000003,3.88
2019-10-03,0.72446,0.7015600000000001,5.28,-5.290019999999998,0.66,0.13045,0.22131199999999993,0.04861079339999999,0.17436799999999997,0.65866,125.04959999999996,3.92
2019-09-26,0.7166600000000001,0.6962600000000001,5.66,-5.084779999999999,0.64,0.12665600000000002,0.22795173999999999,0.038436518800000014,0.17629799999999998,0.6248,126.06071999999999,3.96
2019-09-19,0.7291200000000001,0.6912600000000002,5.82,-5.1897,0.62,0.12235999999999998,0.26304373999999997,0.0384860672,0.17511,0.6664599999999998,125.4026,3.96
2019-09-12,0.68854,0.6939600000000002,5.8,-5.22462,0.76,0.143792,0.25552974,0.028494667399999996,0.17599399999999998,0.6272599999999999,126.42497999999996,3.94
2019-09-05,0.73206,0.71274,5.9,-5.04686,0.7,0.163764,0.25172108000000004,0.036766733200000005,0.16256200000000004,0.6541000000000001,128.60406000000003,3.98
2019-08-29,0.7264999999999999,0.73186,5.86,-4.88826,0.62,0.169742,0.2528166,0.0373016756,0.16886800000000002,0.66928,131.01966000000002,3.98
2019-08-22,0.7276399999999998,0.71486,5.16,-4.883200000000001,0.64,0.16614,0.25012059999999997,0.021605755000000008,0.18244200000000002,0.6405200000000001,135.99736000000001,3.98
2019-08-15,0.74076,0.7230599999999997,4.8,-5.349399999999999,0.66,0.16644399999999998,0.2361069680000001,0.056956909199999996,0.22011599999999998,0.61922,126.24022,4.0
2019-08-08,0.7205000000000001,0.6852199999999999,6.02,-5.369319999999999,0.7,0.15573599999999999,0.2876466,0.0172060206,0.18361000000000008,0.6263399999999999,125.85258000000002,4.0
2019-08-01,0.7247200000000003,0.71624,5.38,-5.466879999999999,0.6,0.14459999999999998,0.24061780000000005,0.018533682800000003,0.17382399999999998,0.6682799999999999,122.09692,4.02
2019-07-25,0.7266600000000001,0.6816399999999999,6.14,-5.698159999999999,0.56,0.141272,0.2893306,0.0174068596,0.15996400000000002,0.6297799999999999,122.98743999999996,4.04
2019-07-18,0.74426,0.6841999999999999,6.2,-5.47582,0.6,0.136332,0.2673966,0.036121382800000004,0.17076,0.6214199999999998,121.15699999999998,4.02
2019-07-11,0.69974,0.7106399999999999,5.96,-5.859219999999999,0.68,0.12122200000000001,0.24686080000000005,0.045023041599999994,0.16253800000000002,0.62198,123.40753999999997,4.0
2019-07-04,0.71036,0.6873400000000001,6.12,-5.612419999999999,0.72,0.13442400000000002,0.2908646000000001,0.0258863804,0.17481000000000008,0.6081599999999999,120.17309999999999,4.0
