,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
mean,0.5828600000000002,0.565777,5.46,-8.867280000000001,0.48,0.07205600000000001,0.3060570997999999,0.08878397040000001,0.193968,0.36426400000000003,122.12199999999999,3.84
std,0.14654023756118928,0.2393871770409448,3.4238658184656043,4.895139826399242,0.5046720495044484,0.062428375808781446,0.33396361204159386,0.1907248553718552,0.18135492255434885,0.22880498314111097,29.28090484898836,0.5095015571464865
min,0.248,0.00555,0.0,-27.236,0.0,0.0265,4.99e-06,0.0,0.0461,0.0362,71.045,1.0
max,0.898,0.977,11.0,-3.1919999999999997,1.0,0.307,0.996,0.938,0.9229999999999999,0.9440000000000001,197.12099999999998,4.0
