,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
mean,0.603,0.872,11.0,-7.553,0.0,0.0584,0.0019,0.0231,0.0554,0.358,116.65,4.0
std,,,,,,,,,,,,
min,0.603,0.872,11.0,-7.553,0.0,0.0584,0.0019,0.0231,0.0554,0.358,116.65,4.0
max,0.603,0.872,11.0,-7.553,0.0,0.0584,0.0019,0.0231,0.0554,0.358,116.65,4.0
