,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
mean,0.7056400000000003,0.6629999999999997,5.16,-5.8970400000000005,0.68,0.11004000000000003,0.23105539999999997,0.014926037600000006,0.16303200000000004,0.5369999999999998,115.19153999999995,4.0
std,0.12554871564456563,0.16675889964929877,3.1386985473964484,2.0283121560669546,0.4712120714991612,0.09389510865093789,0.2314774814384804,0.09917640863867552,0.10850715285366287,0.2342286515874815,26.01765330851422,0.0
min,0.325,0.271,0.0,-10.425,0.0,0.0335,0.0024100000000000002,0.0,0.0494,0.121,71.855,4.0
max,0.925,0.941,11.0,-1.715,1.0,0.425,0.937,0.7020000000000001,0.607,0.9420000000000001,170.317,4.0
