,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
mean,0.6513399999999998,0.5712160000000001,5.34,-7.701339999999999,0.52,0.08895399999999999,0.37688439999999995,0.027048405599999995,0.17044399999999998,0.44759999999999983,116.69595999999997,3.88
std,0.13135721820863216,0.17898046337348597,3.5834654302498747,3.750529881529395,0.5046720495044485,0.08162346153814716,0.31058027718476144,0.13324469865949184,0.09039401768177506,0.17958330452830554,22.98532382777661,0.5205962045225315
min,0.413,0.0668,0.0,-24.557,0.0,0.0241,0.00122,0.0,0.0574,0.124,73.605,1.0
max,0.934,0.91,11.0,-3.28,1.0,0.35200000000000004,0.9840000000000001,0.8009999999999999,0.46,0.8690000000000001,159.968,5.0
