,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
mean,0.6676800000000002,0.6601,5.2,-6.235440000000003,0.56,0.09558399999999999,0.15598120000000001,0.10387214539999999,0.15728799999999998,0.407142,124.50713999999995,3.98
std,0.15543637585448108,0.16972297356310384,3.5456210417116734,2.06902425154211,0.5014265364224069,0.07916889556189222,0.23006868776156078,0.2642759601386148,0.10146629004909233,0.20854425369935375,25.96453345765869,0.2466096643090295
min,0.258,0.204,0.0,-12.468,0.0,0.0296,0.00146,0.0,0.0404,0.0763,75.016,3.0
max,0.95,0.991,11.0,-3.0189999999999997,1.0,0.35100000000000003,0.847,0.889,0.434,0.828,181.017,5.0
