,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
mean,0.721,0.66176,5.22,-5.390879999999998,0.62,0.154616,0.2620676,0.013301297000000004,0.14633599999999997,0.5964800000000001,127.38051999999999,4.0
std,0.1133331732691947,0.1227689982804108,3.829477504723546,2.0369369625464,0.49031435147801444,0.11351697771069942,0.2321803071292056,0.09289232455235051,0.09067891044779929,0.19000195917357254,33.94396395095413,0.2857142857142857
min,0.46399999999999997,0.225,0.0,-14.454,0.0,0.0357,0.0055,0.0,0.0569,0.203,75.801,3.0
max,0.898,0.9009999999999999,11.0,-2.454,1.0,0.415,0.902,0.657,0.46,0.917,181.857,5.0
