date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
2020-01-23,0.6372799999999998,0.5286799999999998,5.72,-6.999700000000001,0.56,0.079752,0.4125659999999998,0.0017838923999999997,0.15909999999999994,0.4178739999999999,120.93253999999999,4.0
2020-01-16,0.6383,0.5496999999999997,5.3,-7.00646,0.58,0.071834,0.3545334000000001,0.013192162,0.17464200000000002,0.42103999999999986,115.38903999999997,4.0
2020-01-09,0.6544199999999998,0.5295000000000001,5.3,-7.242659999999998,0.6,0.083194,0.38256379999999984,0.0185999464,0.18057799999999993,0.4319839999999999,116.10510000000002,3.9
2020-01-02,0.6600599999999999,0.5453399999999999,5.54,-7.10964,0.58,0.077318,0.3538331999999999,0.020819117999999998,0.18191799999999994,0.4544400000000002,116.31688000000003,3.96
2019-12-26,0.65634,0.55436,5.24,-7.123640000000002,0.56,0.09241200000000002,0.36229420000000007,0.020634308800000004,0.150396,0.46083199999999996,118.06122000000003,3.94
2019-12-19,0.6326600000000001,0.5307999999999999,5.46,-7.602439999999999,0.56,0.08345199999999998,0.4341284,0.013752122600000001,0.14318,0.43745200000000006,118.98064000000001,3.96
2019-12-12,0.6250600000000002,0.52668,5.76,-7.6458,0.58,0.091374,0.45918040000000004,0.019389669400000004,0.14455199999999999,0.41141200000000006,115.66434000000001,3.94
2019-12-05,0.63618,0.55076,5.42,-7.44404,0.58,0.09582399999999998,0.3942379999999999,0.0156057086,0.14486200000000002,0.4288719999999999,118.78044,3.92
2019-11-28,0.6413799999999997,0.50922,5.64,-7.728899999999999,0.6,0.08763999999999995,0.43030380000000007,0.018684578400000002,0.14120999999999997,0.40133199999999997,115.41278,3.94
2019-11-21,0.6541800000000001,0.52468,5.68,-7.5038599999999995,0.6,0.07824,0.37635559999999996,0.0025794839999999995,0.149336,0.40779200000000004,117.24389999999998,3.94
2019-11-14,0.6407599999999999,0.5006800000000001,5.98,-7.799339999999997,0.62,0.08531599999999999,0.4293978,0.0019383574,0.162544,0.42137,115.63736,3.9
2019-11-07,0.6365,0.5039400000000002,5.72,-7.9132,0.62,0.077508,0.41811780000000004,0.0013922355999999997,0.17672000000000002,0.401116,120.42656000000001,3.9
2019-10-31,0.65526,0.5368200000000002,5.98,-7.719739999999999,0.62,0.07476799999999999,0.4188241999999998,0.012642053599999998,0.165368,0.4394559999999999,120.22335999999996,3.88
2019-10-24,0.6575999999999997,0.557454,5.62,-7.233239999999999,0.6,0.066346,0.36939316,0.0259095236,0.147366,0.4572859999999999,124.75403999999997,3.9
2019-10-17,0.6384200000000001,0.51028,6.32,-8.13506,0.66,0.07674,0.43128076,0.019375380399999996,0.15913200000000002,0.47502599999999995,122.85986000000001,3.86
2019-10-10,0.62674,0.51798,6.08,-8.30984,0.56,0.07654400000000001,0.41839036000000007,0.0295943108,0.151498,0.435066,120.03174000000001,3.9
2019-10-03,0.61238,0.5452599999999997,6.08,-7.445380000000001,0.64,0.07609400000000002,0.4458639999999999,0.003623444000000001,0.17537799999999998,0.4289279999999999,124.59402000000001,3.92
2019-09-26,0.60516,0.5480599999999999,6.06,-7.295979999999999,0.62,0.06433000000000003,0.4454724000000001,0.0036388528000000004,0.185328,0.42409199999999997,125.13056000000002,3.9
2019-09-19,0.60482,0.5137999999999999,5.64,-7.365899999999998,0.58,0.062344,0.44792973999999997,0.0038076146,0.168978,0.430402,123.38056,3.88
2019-09-12,0.60146,0.51494,6.36,-7.20598,0.64,0.06282199999999999,0.45653973999999986,0.0031681946,0.162914,0.4461859999999999,124.19065999999997,3.94
2019-09-05,0.6169199999999999,0.5326599999999998,6.1,-7.2688999999999995,0.66,0.072442,0.4085179999999999,0.017370910399999998,0.14556199999999994,0.4741660000000001,124.92486000000002,3.88
2019-08-29,0.6247799999999999,0.5261199999999998,5.92,-7.614479999999999,0.64,0.07391400000000001,0.393402,0.0209102618,0.15312400000000004,0.461326,124.39703999999998,3.88
2019-08-22,0.6424999999999998,0.59272,5.28,-6.63542,0.6,0.071534,0.35278904,0.020813748999999993,0.17548400000000006,0.4837060000000001,122.23042000000004,3.88
2019-08-15,0.64034,0.5873599999999998,5.54,-7.058679999999999,0.66,0.09156,0.36002799999999996,0.012411495600000003,0.16621799999999998,0.5110600000000001,124.37154000000004,3.98
2019-08-08,0.6160799999999998,0.5528599999999999,5.8,-7.62584,0.66,0.092998,0.3910540000000001,0.009336874,0.185878,0.46335999999999994,125.13310000000001,3.92
2019-08-01,0.6333400000000001,0.5562799999999999,5.9,-7.07942,0.58,0.08348599999999999,0.3822480000000001,0.019110495800000002,0.201444,0.4611,125.50372000000002,3.94
2019-07-25,0.6271600000000002,0.52362,5.88,-7.456300000000003,0.7,0.07154400000000001,0.4038036,0.0017342108000000004,0.17387399999999997,0.44828,122.48426000000005,3.94
2019-07-18,0.59904,0.5400200000000001,5.68,-7.30238,0.72,0.059355999999999985,0.35854959999999997,0.0017045740000000004,0.177564,0.41636,128.69094,3.9
2019-07-11,0.5888999999999999,0.53432,6.12,-7.2848000000000015,0.72,0.07036799999999997,0.36539119999999997,0.0042221064,0.18133,0.4026799999999999,128.111,3.88
2019-07-04,0.6009399999999999,0.5486599999999998,5.92,-6.980459999999999,0.66,0.064654,0.3470696,0.006915959600000001,0.182002,0.4231400000000001,123.43653999999995,3.88
2019-06-27,0.59892,0.5601999999999999,6.2,-7.061940000000001,0.68,0.07870399999999998,0.3452376,0.005659432799999999,0.19090200000000002,0.4191599999999998,124.45795999999997,3.92
