,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
mean,0.72404,0.6960000000000001,5.12,-5.12326,0.6,0.137894,0.2430724,0.0032709018,0.172242,0.6189799999999999,123.98993999999998,3.96
std,0.1024529678059396,0.12399193522161027,3.815328910313965,2.0143134224031445,0.49487165930539356,0.10456139180951474,0.21333116912596967,0.022188309314109877,0.1019738143458648,0.18383172096418254,33.43950009843241,0.4499433070863892
min,0.48100000000000004,0.39899999999999997,0.0,-10.937999999999999,0.0,0.0326,0.00502,0.0,0.0393,0.168,77.53399999999999,1.0
max,0.9790000000000001,0.9590000000000001,11.0,-1.339,1.0,0.425,0.763,0.157,0.46,0.94,180.007,5.0
