,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
mean,0.71906,0.6130599999999998,6.12,-7.098560000000003,0.3,0.17314999999999997,0.25204371999999997,0.0175605654,0.14265800000000003,0.48808799999999997,121.61760000000004,3.9
std,0.14830283551034407,0.13803850542363835,3.491330370374886,2.08675995470764,0.4629100498862757,0.1256950054208802,0.2295115408190718,0.08029124101715779,0.09684705191850769,0.2119876475415586,30.848696993618415,0.6776309271789389
min,0.313,0.33899999999999997,0.0,-14.908,0.0,0.0281,0.000172,0.0,0.0363,0.0754,70.956,1.0
max,0.97,0.912,11.0,-3.3,1.0,0.474,0.7609999999999999,0.52,0.43200000000000005,0.884,204.09599999999998,5.0
