,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
mean,0.72942,0.6859200000000003,5.06,-5.3939400000000015,0.64,0.12648,0.28117696000000003,0.0320508524,0.17276,0.6538,128.00047999999998,4.0
std,0.0811793403897965,0.14651472587408812,3.9765126758536167,2.183928564747109,0.4848732213850611,0.10617240311716347,0.2298756251364549,0.15815841427848945,0.11682927889944056,0.19465416743023814,33.587545025293565,0.20203050891044214
min,0.5670000000000001,0.218,0.0,-15.177,0.0,0.0259,0.0005480000000000001,0.0,0.0469,0.195,80.002,3.0
max,0.9,0.905,11.0,-1.9240000000000002,1.0,0.501,0.8370000000000001,0.81,0.667,0.961,195.919,5.0
