,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
mean,0.6101399999999999,0.6434600000000001,5.28,-7.227359999999997,0.68,0.094946,0.14109915999999997,0.040378423999999996,0.18984,0.430204,119.94328,3.9
std,0.1729683243385615,0.16515561122277184,3.0973326246554627,2.5119684188187668,0.471212071499161,0.08971509829022366,0.2121131105941664,0.13217728283332733,0.14146028360191665,0.22741217273972844,31.168089656216644,0.3030457633656633
min,0.265,0.11900000000000001,0.0,-14.860999999999999,0.0,0.0235,0.000166,0.0,0.0215,0.0834,54.747,3.0
max,0.929,0.97,11.0,-3.839,1.0,0.473,0.922,0.657,0.742,0.9259999999999999,191.702,4.0
