,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
mean,0.6667399999999999,0.6579599999999999,5.54,-6.0587800000000005,0.56,0.09957200000000002,0.17803104000000006,0.020325351400000004,0.15409800000000004,0.47903400000000007,125.02123999999998,3.98
std,0.15250223283745115,0.15021983346864337,3.7969375414770186,2.0692722006561057,0.5014265364224069,0.10061054442243908,0.1899488686917184,0.0895603779068879,0.09420703749872256,0.20732116622107186,28.35008614143771,0.14142135623730942
min,0.258,0.38299999999999995,0.0,-12.151,0.0,0.0301,0.000254,0.0,0.0327,0.0967,76.854,3.0
max,0.9420000000000001,0.976,11.0,-2.044,1.0,0.565,0.595,0.609,0.373,0.902,202.00599999999997,4.0
